source_index,candidate_id,augmented_field,pivot_lang,gold_label,original_premise,original_hypothesis,augmented_premise,augmented_hypothesis,original_sentence,back_translated_sentence,accepted,reasons,semantic_forward_entailment,semantic_backward_entailment,semantic_min,nli_predicted_label,nli_gold_probability,hard_cue_changes,soft_cue_changes,number_cues_before,number_cues_after,change_ratio,length_ratio,source_to_pivot_over_limit,source_to_pivot_truncated,pivot_to_source_over_limit,pivot_to_source_truncated,was_truncated,translation_model,translation_model_revision,verifier_model,verifier_model_revision,risk_score,human_semantic_equivalent,human_label_preserved,human_useful_augmentation,human_notes
351,351:hypothesis:fra_Latn,hypothesis,fra_Latn,neutral,"Two dancers performing in the spotlight, on stage.",The dancers are performing in front of a large audience.,"Two dancers performing in the spotlight, on stage.",The dancers perform in front of a large audience.,The dancers are performing in front of a large audience.,The dancers perform in front of a large audience.,True,[],0.9968100190162659,0.9953373670578003,0.9953373670578003,1,0.9988508224487305,[],[],,,0.06666666666666665,0.875,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.00581181,,,,
351,351:premise:fra_Latn,premise,fra_Latn,neutral,"Two dancers performing in the spotlight, on stage.",The dancers are performing in front of a large audience.,"Two dancers performing in the spotlight, on stage.",The dancers are performing in front of a large audience.,"Two dancers performing in the spotlight, on stage.","Two dancers performing in the spotlight, on stage.",False,"[""trivial_copy""]",0.9941062927246094,0.9941062927246094,0.9941062927246094,1,0.9989483952522278,[],[],,,0.0,1.0,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.00694531,,,,
352,352:hypothesis:fra_Latn,hypothesis,fra_Latn,neutral,Two boys are standing in a kitchen.,Two boys are inside a house inside a kitchen wearing pink aprons.,Two boys are standing in a kitchen.,Two boys are inside a house inside a kitchen wearing pink upholstery.,Two boys are inside a house inside a kitchen wearing pink aprons.,Two boys are inside a house inside a kitchen wearing pink upholstery.,False,"[""semantic_drift""]",0.0016621001996099949,0.004009691067039967,0.0016621001996099949,1,0.9915454983711243,[],[],,,0.08955223880597019,1.0615384615384615,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,1.0067924,,,,
352,352:premise:fra_Latn,premise,fra_Latn,neutral,Two boys are standing in a kitchen.,Two boys are inside a house inside a kitchen wearing pink aprons.,Two boys are standing in a kitchen.,Two boys are inside a house inside a kitchen wearing pink aprons.,Two boys are standing in a kitchen.,Two boys are standing in a kitchen.,False,"[""trivial_copy""]",0.9967644214630127,0.9967644214630127,0.9967644214630127,1,0.9985515475273132,[],[],,,0.0,1.0,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.00468403,,,,
353,353:hypothesis:fra_Latn,hypothesis,fra_Latn,entailment,A woman and a small child laying in bed.,two people are in bed,A woman and a small child laying in bed.,Two people are in bed.,two people are in bed,Two people are in bed.,False,"[""trivial_copy""]",0.9961548447608948,0.9957389831542969,0.9957389831542969,0,0.9927622675895691,[],[],,,0.023255813953488413,1.0476190476190477,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.01149875,,,,
353,353:premise:fra_Latn,premise,fra_Latn,entailment,A woman and a small child laying in bed.,two people are in bed,A woman and a little child lying in bed.,two people are in bed,A woman and a small child laying in bed.,A woman and a little child lying in bed.,True,[],0.9970647692680359,0.997708797454834,0.9970647692680359,0,0.991324782371521,[],[],,,0.09999999999999998,1.0,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.01161045,,,,
354,354:hypothesis:fra_Latn,hypothesis,fra_Latn,entailment,A bearded man is wearing a redhead scarf and holding a forked green and white branch.,A man with facial hair is wearing a scarf.,A bearded man is wearing a redhead scarf and holding a forked green and white branch.,A man with facial hair wears a scarf.,A man with facial hair is wearing a scarf.,A man with facial hair wears a scarf.,True,[],0.9974780678749084,0.996320366859436,0.996320366859436,0,0.9973579049110413,[],[],,,0.08860759493670889,0.8809523809523809,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.00632173,,,,
354,354:premise:fra_Latn,premise,fra_Latn,entailment,A bearded man is wearing a redhead scarf and holding a forked green and white branch.,A man with facial hair is wearing a scarf.,A bearded man wears a scarlet-haired scarf and holds a green and white forked branch.,A man with facial hair is wearing a scarf.,A bearded man is wearing a redhead scarf and holding a forked green and white branch.,A bearded man wears a scarlet-haired scarf and holds a green and white forked branch.,True,[],0.875186562538147,0.9577591419219971,0.875186562538147,0,0.9970752000808716,[],[],,,0.23529411764705888,1.0,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.12773824,,,,
355,355:hypothesis:fra_Latn,hypothesis,fra_Latn,neutral,A boy jumps off of a structure into a pool.,He is wearing swim goggles.,A boy jumps off of a structure into a pool.,He wears swimming glasses.,He is wearing swim goggles.,He wears swimming glasses.,True,[],0.9919208288192749,0.9890852570533752,0.9890852570533752,1,0.9987026453018188,[],[],,,0.3207547169811321,0.9629629629629629,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.0122121,,,,
355,355:premise:fra_Latn,premise,fra_Latn,neutral,A boy jumps off of a structure into a pool.,He is wearing swim goggles.,A boy jumps from a structure into a pool.,He is wearing swim goggles.,A boy jumps off of a structure into a pool.,A boy jumps from a structure into a pool.,True,[],0.9976598024368286,0.9976016879081726,0.9976016879081726,1,0.9994646906852722,[],[],,,0.09523809523809523,0.9534883720930233,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.00293362,,,,
356,356:hypothesis:fra_Latn,hypothesis,fra_Latn,neutral,A man sitting on a metal fence overlooking the water and skyline.,A man sits on a fence to hide from the soldiers.,A man sitting on a metal fence overlooking the water and skyline.,A man is sitting on a fence to hide from soldiers.,A man sits on a fence to hide from the soldiers.,A man is sitting on a fence to hide from soldiers.,True,[],0.9962663054466248,0.9974809288978577,0.9962663054466248,1,0.9971904158592224,[],[],,,0.12244897959183676,1.0416666666666667,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.00654328,,,,
356,356:premise:fra_Latn,premise,fra_Latn,neutral,A man sitting on a metal fence overlooking the water and skyline.,A man sits on a fence to hide from the soldiers.,A man sitting on a metal fence overlooking the water and the horizon.,A man sits on a fence to hide from the soldiers.,A man sitting on a metal fence overlooking the water and skyline.,A man sitting on a metal fence overlooking the water and the horizon.,True,[],0.9905446767807007,0.990073561668396,0.990073561668396,1,0.9975147247314453,[],[],,,0.10447761194029848,1.0615384615384615,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.01241171,,,,
357,357:hypothesis:fra_Latn,hypothesis,fra_Latn,contradiction,A black and white dog is jumping into the water.,A dog is sleeping in the owner's backyard.,A black and white dog is jumping into the water.,A dog sleeps in the owner's garden.,A dog is sleeping in the owner's backyard.,A dog sleeps in the owner's garden.,False,"[""semantic_drift""]",0.0016283607110381126,0.007482659537345171,0.0016283607110381126,2,0.9996762275695801,[],[],,,0.19480519480519476,0.8333333333333334,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.99869541,,,,
357,357:premise:fra_Latn,premise,fra_Latn,contradiction,A black and white dog is jumping into the water.,A dog is sleeping in the owner's backyard.,A black and white dog jumps into the water.,A dog is sleeping in the owner's backyard.,A black and white dog is jumping into the water.,A black and white dog jumps into the water.,True,[],0.9971157312393188,0.9963099360466003,0.9963099360466003,2,0.9996860027313232,[],[],,,0.07692307692307687,0.8958333333333334,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.00400406,,,,
358,358:hypothesis:fra_Latn,hypothesis,fra_Latn,entailment,A woman on a cellphone is sitting in a chair.,A woman on a phone is sitting in a chair.,A woman on a cellphone is sitting in a chair.,There's a woman on the phone sitting in a chair.,A woman on a phone is sitting in a chair.,There's a woman on the phone sitting in a chair.,True,[],0.9975772500038147,0.9976847171783447,0.9975772500038147,0,0.99595046043396,[],[],,,0.1685393258426966,1.170731707317073,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.00647229,,,,
358,358:premise:fra_Latn,premise,fra_Latn,entailment,A woman on a cellphone is sitting in a chair.,A woman on a phone is sitting in a chair.,A woman on a cell phone is sitting in a chair.,A woman on a phone is sitting in a chair.,A woman on a cellphone is sitting in a chair.,A woman on a cell phone is sitting in a chair.,False,"[""trivial_copy""]",0.9973819851875305,0.9962629675865173,0.9962629675865173,0,0.9961993098258972,[],[],,,0.01098901098901095,1.0222222222222221,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.00753772,,,,
359,359:hypothesis:fra_Latn,hypothesis,fra_Latn,contradiction,This gentleman just finished a refreshing swim.,A man is swimming in a pool.,This gentleman just finished a refreshing swim.,A man swims in a pool.,A man is swimming in a pool.,A man swims in a pool.,False,"[""label_flip""]",0.9982538819313049,0.9975705742835999,0.9975705742835999,1,0.0018863729201257229,[],[],,,0.16000000000000003,0.7857142857142857,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,1.00054305,,,,
359,359:premise:fra_Latn,premise,fra_Latn,contradiction,This gentleman just finished a refreshing swim.,A man is swimming in a pool.,This gentleman just finished a refreshing swim.,A man is swimming in a pool.,This gentleman just finished a refreshing swim.,This gentleman just finished a refreshing swim.,False,"[""trivial_copy"",""label_flip""]",0.9951777458190918,0.9951777458190918,0.9951777458190918,1,0.0031918000895529985,[],[],,,0.0,1.0,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,1.00163045,,,,
360,360:hypothesis:fra_Latn,hypothesis,fra_Latn,contradiction,A blond woman in a gray dress crossing the street.,The woman is black.,A blond woman in a gray dress crossing the street.,The woman is black.,The woman is black.,The woman is black.,False,"[""trivial_copy""]",0.996522068977356,0.996522068977356,0.996522068977356,2,0.9990297555923462,[],[],,,0.0,1.0,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.00444818,,,,
360,360:premise:fra_Latn,premise,fra_Latn,contradiction,A blond woman in a gray dress crossing the street.,The woman is black.,A blonde woman in a gray dress crosses the street.,The woman is black.,A blond woman in a gray dress crossing the street.,A blonde woman in a gray dress crosses the street.,True,[],0.9963216781616211,0.9934309124946594,0.9934309124946594,2,0.9985972046852112,[],[],,,0.06000000000000005,1.0,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.00797188,,,,
361,361:hypothesis:fra_Latn,hypothesis,fra_Latn,entailment,"one white little girl, riding on a brown and white saddle which is on top of brown adult horse with black hair, both outside on a sunny day.",The girl is on the horse.,"one white little girl, riding on a brown and white saddle which is on top of brown adult horse with black hair, both outside on a sunny day.",The girl's on a horse.,The girl is on the horse.,The girl's on a horse.,True,[],0.9977432489395142,0.995831310749054,0.995831310749054,0,0.9941457509994507,[],[],,,0.14893617021276595,0.88,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.01002294,,,,
361,361:premise:fra_Latn,premise,fra_Latn,entailment,"one white little girl, riding on a brown and white saddle which is on top of brown adult horse with black hair, both outside on a sunny day.",The girl is on the horse.,"A little white girl, riding a brown and white saddle that's on top of a brown adult horse with black hair, both out on a sunny day.",The girl is on the horse.,"one white little girl, riding on a brown and white saddle which is on top of brown adult horse with black hair, both outside on a sunny day.","A little white girl, riding a brown and white saddle that's on top of a brown adult horse with black hair, both out on a sunny day.",False,"[""hard_cue_changed""]",0.9958218336105347,0.9951837658882141,0.9951837658882141,0,0.9946696162223816,"[{""group"":""number"",""original"":{""one"":1},""candidate"":{},""field"":""premise""}]","[{""group"":""space"",""original"":{""on"":3,""outside"":1},""candidate"":{""on"":2},""field"":""premise""}]","{""one"":1}",{},0.12915129151291516,0.9357142857142857,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.11014662,,,,
362,362:hypothesis:fra_Latn,hypothesis,fra_Latn,contradiction,A young blond-haired boy is going down a red slide.,a mother shows her kid how to slide,A young blond-haired boy is going down a red slide.,a mother teaches her child how to slip,a mother shows her kid how to slide,a mother teaches her child how to slip,False,"[""label_flip""]",0.9957243204116821,0.9975323677062988,0.9957243204116821,1,0.025256378576159477,[],[],,,0.20547945205479456,1.0857142857142856,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.9790193,,,,
362,362:premise:fra_Latn,premise,fra_Latn,contradiction,A young blond-haired boy is going down a red slide.,a mother shows her kid how to slide,A young blond-haired boy is coming down a red slide.,a mother shows her kid how to slide,A young blond-haired boy is going down a red slide.,A young blond-haired boy is coming down a red slide.,False,"[""trivial_copy"",""label_flip""]",0.9458902478218079,0.9895806908607483,0.9458902478218079,1,0.005096583627164364,[],[],,,0.029126213592232997,1.0196078431372548,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,1.04901317,,,,
363,363:hypothesis:fra_Latn,hypothesis,fra_Latn,entailment,A man walks into a maroon building as a dog looks on.,A man walks into a building in front of a dog,A man walks into a maroon building as a dog looks on.,A man enters a building in front of a dog.,A man walks into a building in front of a dog,A man enters a building in front of a dog.,True,[],0.9964287877082825,0.9780905246734619,0.9780905246734619,0,0.9955301880836487,[],[],,,0.14942528735632188,0.9333333333333333,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.02637929,,,,
363,363:premise:fra_Latn,premise,fra_Latn,entailment,A man walks into a maroon building as a dog looks on.,A man walks into a building in front of a dog,A man enters a brown building looking at a dog.,A man walks into a building in front of a dog,A man walks into a maroon building as a dog looks on.,A man enters a brown building looking at a dog.,False,"[""semantic_drift""]",0.005849081091582775,0.005074833985418081,0.005074833985418081,0,0.9615476727485657,[],"[{""group"":""space"",""original"":{""on"":1},""candidate"":{},""field"":""premise""}]",,,0.36,0.8867924528301887,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,1.13337749,,,,
364,364:hypothesis:fra_Latn,hypothesis,fra_Latn,contradiction,A sign on a store in and urban neighborhood.,A banna is nailed to the wall.,A sign on a store in and urban neighborhood.,There's a banana nailed to the wall.,A banna is nailed to the wall.,There's a banana nailed to the wall.,True,[],0.9968175888061523,0.9971311092376709,0.9968175888061523,2,0.990223228931427,[],[],,,0.18181818181818177,1.2,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.01295918,,,,
364,364:premise:fra_Latn,premise,fra_Latn,contradiction,A sign on a store in and urban neighborhood.,A banna is nailed to the wall.,A sign on a store in the downtown area.,A banna is nailed to the wall.,A sign on a store in and urban neighborhood.,A sign on a store in the downtown area.,False,"[""semantic_drift""]",0.005607666447758675,0.3902645707130432,0.005607666447758675,2,0.992572546005249,[],[],,,0.37349397590361444,0.8863636363636364,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,1.00181979,,,,
365,365:hypothesis:fra_Latn,hypothesis,fra_Latn,entailment,"A woman sitting at a desk labeled Programmes and Ice Cream, the stand appears to be out of ice cream.","A female is sitting at a table with two labels, and item described in one of the labels is not at the table.","A woman sitting at a desk labeled Programmes and Ice Cream, the stand appears to be out of ice cream.","A female is sitting at a table with two labels, and the object described on one of the labels is not at the table.","A female is sitting at a table with two labels, and item described in one of the labels is not at the table.","A female is sitting at a table with two labels, and the object described on one of the labels is not at the table.",True,[],0.9963057041168213,0.9966478943824768,0.9963057041168213,0,0.9905802607536316,[],"[{""group"":""space"",""original"":{""in"":1},""candidate"":{""on"":1},""field"":""hypothesis""}]",,,0.05405405405405406,1.0555555555555556,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.11311404,,,,
365,365:premise:fra_Latn,premise,fra_Latn,entailment,"A woman sitting at a desk labeled Programmes and Ice Cream, the stand appears to be out of ice cream.","A female is sitting at a table with two labels, and item described in one of the labels is not at the table.","A woman sitting at a desk labeled ""Programmes and Ice Cream"", the stand seems to be running out of ice.","A female is sitting at a table with two labels, and item described in one of the labels is not at the table.","A woman sitting at a desk labeled Programmes and Ice Cream, the stand appears to be out of ice cream.","A woman sitting at a desk labeled ""Programmes and Ice Cream"", the stand seems to be running out of ice.",False,"[""semantic_drift""]",0.007073413580656052,0.10910206288099289,0.007073413580656052,0,0.9423853158950806,[],[],,,0.11764705882352944,1.0198019801980198,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,1.05054127,,,,
366,366:hypothesis:fra_Latn,hypothesis,fra_Latn,neutral,A white female sitting behind a programmes and ice cream stand.,A woman waits for a friend behind a programmes and ice cream stand.,A white female sitting behind a programmes and ice cream stand.,A woman waits for a friend behind a program and an ice cream stand.,A woman waits for a friend behind a programmes and ice cream stand.,A woman waits for a friend behind a program and an ice cream stand.,True,[],0.9928598999977112,0.9865526556968689,0.9865526556968689,1,0.9972641468048096,[],[],,,0.04477611940298509,1.0,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.0161832,,,,
366,366:premise:fra_Latn,premise,fra_Latn,neutral,A white female sitting behind a programmes and ice cream stand.,A woman waits for a friend behind a programmes and ice cream stand.,A white woman sitting behind a program and an ice cream stand.,A woman waits for a friend behind a programmes and ice cream stand.,A white female sitting behind a programmes and ice cream stand.,A white woman sitting behind a program and an ice cream stand.,True,[],0.9948891401290894,0.9930878281593323,0.9930878281593323,1,0.9983003735542297,[],[],,,0.10399999999999998,0.9841269841269841,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.0086118,,,,
367,367:hypothesis:fra_Latn,hypothesis,fra_Latn,neutral,A young man in a gray t-shirt and dark pants is mowing a lawn outside a white clapboard building.,there is a bee following the man,A young man in a gray t-shirt and dark pants is mowing a lawn outside a white clapboard building.,There's a bee following the man.,there is a bee following the man,There's a bee following the man.,True,[],0.996063768863678,0.9938653111457825,0.9938653111457825,1,0.9993706345558167,[],[],,,0.0625,1.0,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.00676405,,,,
367,367:premise:fra_Latn,premise,fra_Latn,neutral,A young man in a gray t-shirt and dark pants is mowing a lawn outside a white clapboard building.,there is a bee following the man,A young man in a gray t-shirt and black pants is cutting a lawn in front of a white-plate building.,there is a bee following the man,A young man in a gray t-shirt and dark pants is mowing a lawn outside a white clapboard building.,A young man in a gray t-shirt and black pants is cutting a lawn in front of a white-plate building.,False,"[""semantic_drift""]",0.29537031054496765,0.9485324025154114,0.29537031054496765,1,0.9994283318519592,[],"[{""group"":""space"",""original"":{""in"":1,""outside"":1},""candidate"":{""front"":1,""in"":2},""field"":""premise""}]",,,0.19387755102040816,1.0206185567010309,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.80520136,,,,
368,368:hypothesis:fra_Latn,hypothesis,fra_Latn,contradiction,A large group of people participate in a marathon along a city street.,One man stands alone on the city street,A large group of people participate in a marathon along a city street.,There's a man standing alone on the street in the city.,One man stands alone on the city street,There's a man standing alone on the street in the city.,False,"[""hard_cue_changed""]",0.9970529079437256,0.9928321838378906,0.9928321838378906,2,0.9993467926979065,"[{""group"":""number"",""original"":{""one"":1},""candidate"":{},""field"":""hypothesis""}]","[{""group"":""space"",""original"":{""on"":1},""candidate"":{""on"":1,""in"":1},""field"":""hypothesis""}]","{""one"":1}",{},0.34042553191489366,1.4102564102564104,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.10782102,,,,
368,368:premise:fra_Latn,premise,fra_Latn,contradiction,A large group of people participate in a marathon along a city street.,One man stands alone on the city street,A large group of people are taking part in a marathon along a street in the city.,One man stands alone on the city street,A large group of people participate in a marathon along a city street.,A large group of people are taking part in a marathon along a street in the city.,True,[],0.9966217279434204,0.9962181448936462,0.9962181448936462,2,0.9994052648544312,[],"[{""group"":""space"",""original"":{""in"":1},""candidate"":{""in"":2},""field"":""premise""}]",,,0.23178807947019864,1.1571428571428573,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.10437659,,,,
369,369:hypothesis:fra_Latn,hypothesis,fra_Latn,neutral,A skateboarder performs a trick in front of a business building.,A skateboarder irritates business people by doing tricks downtown.,A skateboarder performs a trick in front of a business building.,A skateboarder irritates business people by taking tours around town.,A skateboarder irritates business people by doing tricks downtown.,A skateboarder irritates business people by taking tours around town.,False,"[""semantic_drift"",""label_flip""]",0.0007166501600295305,0.001217235461808741,0.0007166501600295305,2,0.09703506529331207,[],[],,,0.14074074074074072,1.0454545454545454,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,1.90224828,,,,
369,369:premise:fra_Latn,premise,fra_Latn,neutral,A skateboarder performs a trick in front of a business building.,A skateboarder irritates business people by doing tricks downtown.,A skateboarder does a thing in front of a business building.,A skateboarder irritates business people by doing tricks downtown.,A skateboarder performs a trick in front of a business building.,A skateboarder does a thing in front of a business building.,False,"[""semantic_drift""]",0.9950709342956543,0.09583475440740585,0.09583475440740585,1,0.9905084371566772,[],[],,,0.11290322580645162,0.9375,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.91365681,,,,
370,370:hypothesis:fra_Latn,hypothesis,fra_Latn,contradiction,Two men on a snowy and rocky mountainside cook a meal while their teammates sit a little way away.,The men are inside watching TV.,Two men on a snowy and rocky mountainside cook a meal while their teammates sit a little way away.,The men are inside watching TV.,The men are inside watching TV.,The men are inside watching TV.,False,"[""trivial_copy""]",0.9978936314582825,0.9978936314582825,0.9978936314582825,2,0.9997174143791199,[],[],,,0.0,1.0,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.00238895,,,,
