input_position,source_index,original_source_index,candidate_id,original_candidate_id,augmented_field,gold_label,original_premise,original_hypothesis,augmented_premise,augmented_hypothesis,original_sentence,back_translated_sentence,semantic_forward,semantic_backward,semantic_min,current_semantic_forward,current_semantic_backward,current_semantic_min,original_nli_predicted_label,original_nli_gold_probability,candidate_nli_predicted_label,candidate_nli_gold_probability,nli_gold_probability_delta,nli_transition,hard_cue_changes,soft_cue_changes,change_ratio,accepted,reasons,review_categories,review_semantic_equivalent,review_label_preserved,review_useful_augmentation,review_verdict,review_notes,secondary_sts_score,secondary_roberta_forward_entailment,secondary_roberta_backward_entailment,secondary_roberta_min_entailment,secondary_sts_large_score,secondary_bleurt_score,secondary_bart_forward_entailment,secondary_bart_backward_entailment,secondary_bart_min_entailment,expert_semantic_verdict,expert_useful_verdict,expert_notes,final_disagreement_reasons
2,707,,707:hypothesis:fra_Latn,,hypothesis,entailment,,,,,A motorcyclist doing a wheelie,A motorcyclist making a wheel,0.9826411604881287,0.1023419201374054,0.1023419201374054,0.9826411604881287,0.1023419201374054,0.1023419201374054,entailment,0.993026852607727,entailment,0.9366301894187927,,,[],[],0.11864406779661019,False,"[""semantic_drift""]",,,,,,,0.7050577402114868,0.9588894844055176,0.9773620963096619,0.9588894844055176,0.8107729554176331,0.1645999252796173,,,,,,,
7,3208,,3208:hypothesis:fra_Latn,,hypothesis,entailment,,,,,A guy is at the green helm of a boat.,There's a guy on the green deck of a boat.,0.5665518641471863,0.006149317603558302,0.006149317603558302,0.5665518641471863,0.006149317603558302,0.006149317603558302,entailment,0.9686083197593689,entailment,0.8376345634460449,,,[],"[{""group"":""space"",""original"":{},""candidate"":{""on"":1},""field"":""hypothesis""}]",0.26582278481012656,False,"[""semantic_drift""]",,,,,,,0.9020824432373047,0.12199997901916504,0.06565273553133011,0.06565273553133011,0.8722922801971436,0.3540574908256531,,,,,,,
12,5321,,5321:premise:fra_Latn,,premise,entailment,,,,,"Two young adults at a rodeo, one is helping the other to fix an injury to his arm after a brief ride.","Two young adults on a rodeo, one helping the other to repair an arm injury after a short walk.",0.0011723112547770143,0.012599664740264416,0.0011723112547770143,0.0011723112547770143,0.012599664740264416,0.0011723112547770143,entailment,0.9977225661277771,entailment,0.996096670627594,,,[],"[{""group"":""space"",""original"":{},""candidate"":{""on"":1},""field"":""premise""}]",0.23076923076923073,False,"[""semantic_drift""]",,,,,,,0.8929314613342285,0.16315732896327972,0.7662612199783325,0.16315732896327972,0.8558166027069092,0.42205435037612915,,,,,,,
13,5450,,5450:premise:fra_Latn,,premise,neutral,,,,,A heavyset man is standing next to a building.,A tall man stands next to a building.,0.9828923940658569,0.9488438367843628,0.9488438367843628,0.9828923940658569,0.9488438367843628,0.9488438367843628,neutral,0.9031684994697571,neutral,0.7582346200942993,,,[],[],0.20481927710843373,False,"[""low_nli_confidence""]",,,,,,,0.8087397217750549,0.8889491558074951,0.1731126606464386,0.1731126606464386,0.7227191925048828,0.42273250222206116,,,,,,,
13,5450,,5450:hypothesis:fra_Latn,,hypothesis,neutral,,,,,The man works in the building.,The man works in the building.,0.9974853992462158,0.9974853992462158,0.9974853992462158,0.9974853992462158,0.9974853992462158,0.9974853992462158,neutral,0.9031684994697571,neutral,0.9031685590744019,,,[],[],0.0,False,"[""trivial_copy""]",,,,,,,0.9967570900917053,0.9927651286125183,0.9927651286125183,0.9927651286125183,0.9676194190979004,1.0780190229415894,,,,,,,
20,9707,,9707:hypothesis:fra_Latn,,hypothesis,neutral,,,,,Two two women are going to take the subway into town.,Two women are taking the subway to the city.,0.9939765930175781,0.9970983266830444,0.9939765930175781,0.9939765930175781,0.9970983266830444,0.9939765930175781,neutral,0.9943884015083313,neutral,0.970716655254364,,,"[{""group"":""number"",""original"":{""2"":2},""candidate"":{""2"":1},""field"":""hypothesis""}]","[{""group"":""number"",""original"":{""2"":2},""candidate"":{""2"":1},""field"":""hypothesis""}]",0.2989690721649485,False,"[""numeric_value_changed""]",,,,,,,0.9472333788871765,0.9298374056816101,0.9659121632575989,0.9298374056816101,0.8928491473197937,0.5369323492050171,,,,,,,
23,12969,,12969:premise:fra_Latn,,premise,contradiction,,,,,"Two men walk in the park, one with a shaggy dog on a leash and a device for cleaning up canine droppings.","Two men are walking in the park, one with a dog on a rope and a canine excrement cleaner.",0.9899842739105225,0.020289305597543716,0.020289305597543716,0.9899842739105225,0.020289305597543716,0.020289305597543716,contradiction,0.9983012080192566,neutral,0.0018931339727714658,,,[],[],0.3402061855670103,False,"[""semantic_drift"",""label_flip""]",,,,,,,0.8141371011734009,0.9864343404769897,0.5246464610099792,0.5246464610099792,0.786264181137085,-0.09646373987197876,,,,,,,
23,12969,,12969:hypothesis:fra_Latn,,hypothesis,contradiction,,,,,The dog isn't shaggy,The dog's not sexy.,0.022726187482476234,0.006718180142343044,0.006718180142343044,0.022726187482476234,0.006718180142343044,0.006718180142343044,contradiction,0.9983012080192566,neutral,0.006090196315199137,,,[],[],0.33333333333333337,False,"[""semantic_drift"",""label_flip""]",,,,,,,0.5185766816139221,0.8757132887840271,0.32284364104270935,0.32284364104270935,0.3098248541355133,-0.9461021423339844,,,,,,,
26,13833,,13833:premise:fra_Latn,,premise,entailment,,,,,"A balding man in a dark suit and maroon tie, with a mustache and beard, plays bagpipes, as a young blond woman standing next to him in a light blue crop top and skirt listens and sticks her tongue out.","A white-headed man in a black suit and a brown tie, with a moustache and a beard, plays pipes, while a young blonde woman stands beside him in a light blue top and a skirt listens and",0.9312997460365295,0.001005774480290711,0.001005774480290711,0.9312997460365295,0.001005774480290711,0.001005774480290711,entailment,0.9894185662269592,neutral,0.08289541304111481,,,[],"[{""group"":""space"",""original"":{""in"":2},""candidate"":{""beside"":1,""in"":2},""field"":""premise""}]",0.21875,False,"[""generation_truncated"",""semantic_drift"",""label_flip""]",,,,,,,0.8053335547447205,0.7831178903579712,0.0039027284365147352,0.0039027284365147352,0.723997950553894,0.27134597301483154,,,,,,,
26,13833,,13833:hypothesis:fra_Latn,,hypothesis,entailment,,,,,a balding man with facial hair wearing a dark suit and tie plays bagpipes as a young blonde woman stands next to him in a blue shirt and skirt sticking her tongue out.,A white-headed man with facial hair wearing a suit and a dark tie plays the pipette while a young blonde stands beside him in a blue shirt and a skirt that stretches out his tongue.,0.13866586983203888,0.9184703230857849,0.13866586983203888,0.13866586983203888,0.9184703230857849,0.13866586983203888,entailment,0.9894185662269592,entailment,0.9246857762336731,,,[],"[{""group"":""space"",""original"":{""in"":1},""candidate"":{""beside"":1,""in"":1},""field"":""hypothesis""}]",0.26436781609195403,False,"[""semantic_drift""]",,,,,,,0.8107538819313049,0.9428850412368774,0.9535738229751587,0.9428850412368774,0.8899269700050354,0.16534335911273956,,,,,,,
27,14934,,14934:premise:fra_Latn,,premise,entailment,,,,,Man riding a yellow machine on a dirt field at an event,A man aboard a yellow machine in a field at an event,0.9963898062705994,0.004186738282442093,0.004186738282442093,0.9963898062705994,0.004186738282442093,0.004186738282442093,entailment,0.9978760480880737,entailment,0.9942148327827454,,,[],"[{""group"":""space"",""original"":{""on"":1},""candidate"":{""in"":1},""field"":""premise""}]",0.15887850467289721,False,"[""semantic_drift""]",,,,,,,0.912028968334198,0.9795418977737427,0.01837356761097908,0.01837356761097908,0.8603183627128601,0.12970763444900513,,,,,,,
29,17575,,17575:hypothesis:fra_Latn,,hypothesis,neutral,,,,,The football player damaged his neck.,The footballer broke his neck.,0.005908476188778877,0.9956717491149902,0.005908476188778877,0.005908476188778877,0.9956717491149902,0.005908476188778877,neutral,0.996729850769043,neutral,0.9974433183670044,,,[],[],0.22388059701492535,False,"[""semantic_drift""]",,,,,,,0.8553474545478821,0.9545235633850098,0.9922773838043213,0.9545235633850098,0.9220550656318665,0.6473672986030579,,,,,,,
30,18456,,18456:premise:fra_Latn,,premise,neutral,,,,,A person plays with a mega joule contraption consisting of wire tracks and colored balls.,A person plays with a mega jug made up of traces of wire and colored bullets.,0.007596254348754883,0.6033747792243958,0.007596254348754883,0.007596254348754883,0.6033747792243958,0.007596254348754883,neutral,0.9564386606216431,neutral,0.9554361701011658,,,[],[],0.24096385542168675,False,"[""semantic_drift""]",,,,,,,0.8502877950668335,0.12200184911489487,0.3622102737426758,0.12200184911489487,0.8853439092636108,-0.35951489210128784,,,,,,,
30,18456,,18456:hypothesis:fra_Latn,,hypothesis,neutral,,,,,The peson has a strange life with jouls and contraptions.,The peson has a strange life with cheeks and appliances.,0.9409496188163757,0.9522989392280579,0.9409496188163757,0.9409496188163757,0.9522989392280579,0.9409496188163757,neutral,0.9564386606216431,neutral,0.7532821893692017,,,[],[],0.18584070796460173,False,"[""low_nli_confidence""]",,,,,,,0.5018399357795715,0.9278254508972168,0.981027364730835,0.9278254508972168,0.7012781500816345,-0.4678322672843933,,,,,,,
32,18686,,18686:premise:fra_Latn,,premise,contradiction,,,,,A girl in pink is holding onto a young boy wearing red.,A girl in pink holds a boy in red.,0.9969859719276428,0.5155285000801086,0.5155285000801086,0.9969859719276428,0.5155285000801086,0.5155285000801086,contradiction,0.999019980430603,contradiction,0.9983968138694763,,,[],"[{""group"":""space"",""original"":{""in"":1},""candidate"":{""in"":2},""field"":""premise""}]",0.2584269662921348,False,"[""semantic_drift""]",,,,,,,0.9733482003211975,0.9904723167419434,0.49855345487594604,0.49855345487594604,0.9372795820236206,0.43492841720581055,,,,,,,
32,18686,,18686:hypothesis:fra_Latn,,hypothesis,contradiction,,,,,A sister is holding onto her brother in all black.,A sister keeps her brother in the dark.,0.9813857674598694,0.8186876177787781,0.8186876177787781,0.9813857674598694,0.8186876177787781,0.8186876177787781,contradiction,0.999019980430603,neutral,0.10524536669254303,,,[],"[{""group"":""quantifier"",""original"":{""all"":1},""candidate"":{},""field"":""hypothesis""}]",0.348314606741573,False,"[""semantic_drift"",""label_flip""]",,,,,,,0.5443981289863586,0.1637999266386032,0.04783643037080765,0.04783643037080765,0.479278028011322,0.42142510414123535,,,,,,,
35,19844,,19844:premise:fra_Latn,,premise,entailment,,,,,A young blond boy looking at a white robot on a green table.,A young blonde looking at a white robot on a green table.,0.9933235049247742,0.019680647179484367,0.019680647179484367,0.9933235049247742,0.019680647179484367,0.019680647179484367,entailment,0.9864567518234253,entailment,0.9938108325004578,,,[],[],0.042735042735042694,False,"[""semantic_drift""]",,,,,,,0.8652182817459106,0.9885990619659424,0.01777588203549385,0.01777588203549385,0.9033161997795105,0.8198016881942749,,,,,,,
37,26244,,26244:hypothesis:fra_Latn,,hypothesis,neutral,,,,,A funny person sitting,A funny person sitting,0.9902828931808472,0.9902828931808472,0.9902828931808472,0.9902828931808472,0.9902828931808472,0.9902828931808472,neutral,0.9370047450065613,neutral,0.9370047450065613,,,[],[],0.0,False,"[""trivial_copy""]",,,,,,,0.9967939257621765,0.9825114607810974,0.9825114607810974,0.9825114607810974,0.9669083952903748,1.2206860780715942,,,,,,,
38,27041,,27041:hypothesis:fra_Latn,,hypothesis,entailment,,,,,The man is near some oranges.,The man is near some oranges.,0.9950976967811584,0.9950976967811584,0.9950976967811584,0.9950976967811584,0.9950976967811584,0.9950976967811584,entailment,0.9932605624198914,entailment,0.9932605624198914,,,[],[],0.0,False,"[""trivial_copy""]",,,,,,,0.9967593550682068,0.9934493899345398,0.9934493899345398,0.9934493899345398,0.9661457538604736,1.068070411682129,,,,,,,
39,27080,,27080:hypothesis:fra_Latn,,hypothesis,entailment,,,,,A man moves his foot,A man moves his foot,0.9917234778404236,0.9917234778404236,0.9917234778404236,0.9917234778404236,0.9917234778404236,0.9917234778404236,entailment,0.9898721575737,entailment,0.9898721575737,,,[],[],0.0,False,"[""trivial_copy""]",,,,,,,0.9967021346092224,0.9873821139335632,0.9873819947242737,0.9873819947242737,0.9698745608329773,1.1293928623199463,,,,,,,
42,29218,,29218:premise:fra_Latn,,premise,entailment,,,,,A man lying down with a maroon cloth over his eyes and someone standing over him wearing flip-flops.,"A man lying there with a brown cloth over his eyes, and someone standing over him wearing flip-flops.",0.1762104630470276,0.031819216907024384,0.031819216907024384,0.1762104630470276,0.031819216907024384,0.031819216907024384,entailment,0.9970688223838806,entailment,0.9937113523483276,,,[],[],0.07462686567164178,False,"[""semantic_drift""]",,,,,,,0.8337831497192383,0.014397700317203999,0.005203493870794773,0.005203493870794773,0.7077165246009827,0.706427812576294,,,,,,,
42,29218,,29218:hypothesis:fra_Latn,,hypothesis,entailment,,,,,The man is lying down.,The man is lying down.,0.9979482293128967,0.9979482293128967,0.9979482293128967,0.9979482293128967,0.9979482293128967,0.9979482293128967,entailment,0.9970688223838806,entailment,0.9970688223838806,,,[],[],0.0,False,"[""trivial_copy""]",,,,,,,0.996581494808197,0.993335485458374,0.993335485458374,0.993335485458374,0.9631526470184326,1.1098228693008423,,,,,,,
43,29415,,29415:premise:fra_Latn,,premise,contradiction,,,,,"A man is operating a weed eater behind a building, and there is a red van nearby.","A man is operating a cannabis eater behind a building, and there's a red pickup truck nearby.",0.0008543779258616269,0.0009919514413923025,0.0008543779258616269,0.0008543779258616269,0.0009919514413923025,0.0008543779258616269,contradiction,0.9534854888916016,contradiction,0.9896460175514221,,,[],[],0.1724137931034483,False,"[""semantic_drift""]",,,,,,,0.7661141157150269,0.17403888702392578,0.16169415414333344,0.16169415414333344,0.7224685549736023,0.579590380191803,,,,,,,
44,29765,,29765:premise:fra_Latn,,premise,contradiction,,,,,A man on a bicycle rides up the side of a tree.,A man riding a bicycle climbs a tree.,0.9940709471702576,0.8927523493766785,0.8927523493766785,0.9940709471702576,0.8927523493766785,0.8927523493766785,contradiction,0.9991926550865173,contradiction,0.9992105960845947,,,[],"[{""group"":""space"",""original"":{""on"":1},""candidate"":{},""field"":""premise""}]",0.33333333333333337,False,"[""semantic_drift""]",,,,,,,0.9320785403251648,0.9930682182312012,0.9849209189414978,0.9849209189414978,0.9070501327514648,0.5673763155937195,,,,,,,
44,29765,,29765:hypothesis:fra_Latn,,hypothesis,contradiction,,,,,A man on a skateboard.,A man on a skateboard.,0.9948161244392395,0.9948161244392395,0.9948161244392395,0.9948161244392395,0.9948161244392395,0.9948161244392395,contradiction,0.9991926550865173,contradiction,0.9991926550865173,,,[],[],0.0,False,"[""trivial_copy""]",,,,,,,0.9965596795082092,0.9917386174201965,0.991738498210907,0.991738498210907,0.9664741158485413,1.0711363554000854,,,,,,,
45,30056,,30056:hypothesis:fra_Latn,,hypothesis,neutral,,,,,Billy decided to wear his white shirt with his new glasses for his guitar recital.,Billy decided to wear his white shirt with his new glasses for his guitar recital.,0.9953258037567139,0.9953258037567139,0.9953258037567139,0.9953258037567139,0.9953258037567139,0.9953258037567139,neutral,0.9971179962158203,neutral,0.9971179962158203,,,[],[],0.0,False,"[""trivial_copy""]",,,,,,,0.9963377714157104,0.9934808015823364,0.9934808015823364,0.9934808015823364,0.9735531210899353,1.0118061304092407,,,,,,,
47,32579,,32579:hypothesis:fra_Latn,,hypothesis,neutral,,,,,The musicians are going to band practice.,The musicians are going to practice.,0.9972842931747437,0.001451246440410614,0.001451246440410614,0.9972842931747437,0.001451246440410614,0.001451246440410614,neutral,0.9976015686988831,neutral,0.9968186616897583,,,[],[],0.06493506493506496,False,"[""semantic_drift""]",,,,,,,0.7978318333625793,0.9925616383552551,0.0018779410747811198,0.0018779410747811198,0.788916826248169,0.6975564360618591,,,,,,,
48,32673,,32673:premise:fra_Latn,,premise,contradiction,,,,,A man sits in the floor slapping something while another woman watches and one stands in the kitchen talking.,One man is sitting on the floor typing something while another woman is watching and the other is standing in the kitchen talking.,0.0005267067463137209,0.000289261486614123,0.000289261486614123,0.0005267067463137209,0.000289261486614123,0.000289261486614123,contradiction,0.9993467926979065,contradiction,0.9991623163223267,,,[],"[{""group"":""space"",""original"":{""in"":2},""candidate"":{""in"":1,""on"":1},""field"":""premise""}]",0.17991631799163177,False,"[""semantic_drift""]",,,,,,,0.545505702495575,0.9352417588233948,0.3753330707550049,0.3753330707550049,0.8653802871704102,0.26477375626564026,,,,,,,
49,34221,,34221:premise:fra_Latn,,premise,neutral,,,,,Two men fix a bicycle on a trail.,Two men are fixing a bicycle on a track.,0.049101218581199646,0.2521693706512451,0.049101218581199646,0.049101218581199646,0.2521693706512451,0.049101218581199646,neutral,0.9715840220451355,contradiction,0.0025205551646649837,,,[],[],0.15068493150684936,False,"[""semantic_drift"",""label_flip""]",,,,,,,0.8566104769706726,0.9793667197227478,0.9848730564117432,0.9793667197227478,0.7806907296180725,0.5091486573219299,,,,,,,
53,38101,,38101:premise:fra_Latn,,premise,neutral,,,,,A girl running through uneven sand with some withered grass.,A girl running through the sand with dry grass.,0.9945900440216064,0.04447881132364273,0.04447881132364273,0.9945900440216064,0.04447881132364273,0.04447881132364273,neutral,0.9979598522186279,neutral,0.9963772892951965,,,[],"[{""group"":""quantifier"",""original"":{""some"":1},""candidate"":{},""field"":""premise""}]",0.19626168224299068,False,"[""semantic_drift""]",,,,,,,0.846793532371521,0.9769899845123291,0.8522599339485168,0.8522599339485168,0.7655409574508667,0.213642418384552,,,,,,,
55,40045,,40045:premise:fra_Latn,,premise,contradiction,,,,,Former First Lady Laura Bush wearing a peach colored dress speaks at a conference.,"Former First Lady Laura Bush, dressed in a fish dress, speaks at a conference.",0.0006343497661873698,0.0029429872520267963,0.0006343497661873698,0.0006343497661873698,0.0029429872520267963,0.0006343497661873698,contradiction,0.9992152452468872,contradiction,0.999265730381012,,,[],"[{""group"":""space"",""original"":{},""candidate"":{""in"":1},""field"":""premise""}]",0.275,False,"[""semantic_drift""]",,,,,,,0.6699346303939819,0.0027270978316664696,0.012477921321988106,0.0027270978316664696,0.672478199005127,-0.0692419707775116,,,,,,,
56,40130,,40130:premise:fra_Latn,,premise,entailment,,,,,A man sitting on a rock in a grass field talking on his cellphone.,A man sitting on a rock in a grass field talking on his cell phone.,0.9964902997016907,0.9942690134048462,0.9942690134048462,0.9964902997016907,0.9942690134048462,0.9942690134048462,entailment,0.9957807064056396,entailment,0.9964445233345032,,,[],[],0.007518796992481258,False,"[""trivial_copy""]",,,,,,,0.972162663936615,0.9936927556991577,0.9935976266860962,0.9935976266860962,0.9718942642211914,1.045370101928711,,,,,,,
57,40441,,40441:hypothesis:fra_Latn,,hypothesis,neutral,,,,,Two guys trying to catch the same Frisbee,Two guys trying to catch the same Frisbee.,0.9952865242958069,0.9929297566413879,0.9929297566413879,0.9952865242958069,0.9929297566413879,0.9929297566413879,neutral,0.9077663421630859,neutral,0.7785414457321167,,,[],[],0.012048192771084376,False,"[""trivial_copy"",""low_nli_confidence""]",,,,,,,0.9965754151344299,0.9938284754753113,0.9937987923622131,0.9937987923622131,0.9698894619941711,0.995977520942688,,,,,,,
58,41993,,41993:hypothesis:fra_Latn,,hypothesis,neutral,,,,,The office worker is thinking.,The office worker is thinking.,0.9966601133346558,0.9966601133346558,0.9966601133346558,0.9966601133346558,0.9966601133346558,0.9966601133346558,neutral,0.9612749218940735,neutral,0.9612749218940735,,,[],[],0.0,False,"[""trivial_copy""]",,,,,,,0.9966981410980225,0.9940922856330872,0.9940922856330872,0.9940922856330872,0.9658732414245605,1.0800716876983643,,,,,,,
59,42372,,42372:hypothesis:fra_Latn,,hypothesis,entailment,,,,,The boy is Asian.,The boy is Asian.,0.9956116080284119,0.9956116080284119,0.9956116080284119,0.9956116080284119,0.9956116080284119,0.9956116080284119,entailment,0.991329550743103,entailment,0.991329550743103,,,[],[],0.0,False,"[""trivial_copy""]",,,,,,,0.996788501739502,0.9936582446098328,0.9936582446098328,0.9936582446098328,0.9647035002708435,1.0967047214508057,,,,,,,
60,43495,,43495:premise:fra_Latn,,premise,neutral,,,,,A man with black gloves sits on someone's shoulders to take a picture.,A man in black gloves sits on someone's shoulders to take a picture.,0.9963562488555908,0.9964126944541931,0.9963562488555908,0.9963562488555908,0.9964126944541931,0.9963562488555908,neutral,0.9977750182151794,neutral,0.9973817467689514,,,[],"[{""group"":""space"",""original"":{""on"":1},""candidate"":{""in"":1,""on"":1},""field"":""premise""}]",0.02898550724637683,False,"[""trivial_copy""]",,,,,,,0.996757447719574,0.9938228130340576,0.993782103061676,0.993782103061676,0.9725553393363953,1.0065491199493408,,,,,,,
60,43495,,43495:hypothesis:fra_Latn,,hypothesis,neutral,,,,,The man is short.,The man is small.,0.9787482023239136,0.4575943648815155,0.4575943648815155,0.9787482023239136,0.4575943648815155,0.4575943648815155,neutral,0.9977750182151794,neutral,0.9822461605072021,,,[],[],0.23529411764705888,False,"[""semantic_drift""]",,,,,,,0.561575174331665,0.9928279519081116,0.9911444783210754,0.9911444783210754,0.6266914010047913,0.5175244212150574,,,,,,,
63,44726,,44726:hypothesis:fra_Latn,,hypothesis,entailment,,,,,A boy is using a computer.,A boy is using a computer.,0.9974493384361267,0.9974493384361267,0.9974493384361267,0.9974493384361267,0.9974493384361267,0.9974493384361267,entailment,0.9923093318939209,entailment,0.9923093318939209,,,[],[],0.0,False,"[""trivial_copy""]",,,,,,,0.9965019226074219,0.993202805519104,0.993202805519104,0.993202805519104,0.9652525186538696,1.0730429887771606,,,,,,,
64,45940,,45940:hypothesis:fra_Latn,,hypothesis,neutral,,,,,The dog brings the ball back to his owner.,The dog returns the bullet to its owner.,0.0013250495539978147,0.0017047892324626446,0.0013250495539978147,0.0013250495539978147,0.0017047892324626446,0.0013250495539978147,neutral,0.9955845475196838,contradiction,0.21100786328315735,,,[],[],0.2195121951219512,False,"[""semantic_drift"",""label_flip""]",,,,,,,0.5678774118423462,0.0014450668822973967,0.0020821180660277605,0.0014450668822973967,0.4406195282936096,-0.3129499554634094,,,,,,,
65,46018,,46018:hypothesis:fra_Latn,,hypothesis,neutral,,,,,The boys are wearing soccer jerseys.,The boys are wearing football shirts.,0.002735813846811652,0.008386580273509026,0.002735813846811652,0.002735813846811652,0.008386580273509026,0.002735813846811652,neutral,0.9923380017280579,neutral,0.8808263540267944,,,[],[],0.31506849315068497,False,"[""semantic_drift""]",,,,,,,0.5420006513595581,0.001279281685128808,0.0009917981224134564,0.0009917981224134564,0.5189524292945862,0.8020267486572266,,,,,,,
67,46771,,46771:premise:fra_Latn,,premise,neutral,,,,,"Girl with glasses wearing a black horizontally striped shirt, a blue tuque, and jeans sitting on a cobblestone sidewalk and street.","A girl in glasses wearing a black shirt with horizontal stripes, a blue tux and jeans sitting on a sidewalk and a paved street.",0.9673133492469788,0.06605761498212814,0.06605761498212814,0.9673133492469788,0.06605761498212814,0.06605761498212814,neutral,0.9970301389694214,neutral,0.9975255131721497,,,[],"[{""group"":""space"",""original"":{""on"":1},""candidate"":{""in"":1,""on"":1},""field"":""premise""}]",0.1937984496124031,False,"[""semantic_drift""]",,,,,,,0.9426358938217163,0.8099867701530457,0.14311736822128296,0.14311736822128296,0.8775715231895447,0.49561548233032227,,,,,,,
67,46771,,46771:hypothesis:fra_Latn,,hypothesis,neutral,,,,,A girl is waiting for her ride,There's a girl waiting for her flight.,0.22460272908210754,0.9924489259719849,0.22460272908210754,0.22460272908210754,0.9924489259719849,0.22460272908210754,neutral,0.9970301389694214,neutral,0.9903551340103149,,,[],[],0.2941176470588235,False,"[""semantic_drift""]",,,,,,,0.6252062916755676,0.9058218002319336,0.98197340965271,0.9058218002319336,0.6589851379394531,0.4138694405555725,,,,,,,
69,48793,,48793:premise:fra_Latn,,premise,entailment,,,,,A man in a jean jacket walking through town.,A man in jeans walking through town.,0.9259456396102905,0.009398985654115677,0.009398985654115677,0.9259456396102905,0.009398985654115677,0.009398985654115677,entailment,0.9964689016342163,entailment,0.9962857961654663,,,[],[],0.125,False,"[""semantic_drift""]",,,,,,,0.6454452276229858,0.9495200514793396,0.21945975720882416,0.21945975720882416,0.8357973694801331,-0.05965191125869751,,,,,,,
70,48999,,48999:hypothesis:fra_Latn,,hypothesis,neutral,,,,,A person is jumping over a bench on a bike.,A person jumps off a bicycle bench.,0.8702977895736694,0.9300181865692139,0.8702977895736694,0.8702977895736694,0.9300181865692139,0.8702977895736694,neutral,0.9978662133216858,contradiction,0.009334437549114227,,,[],"[{""group"":""space"",""original"":{""over"":1,""on"":1},""candidate"":{},""field"":""hypothesis""}]",0.3846153846153846,False,"[""semantic_drift"",""label_flip""]",,,,,,,0.8567296862602234,0.8821519613265991,0.9635658860206604,0.8821519613265991,0.9436424970626831,0.5133761167526245,,,,,,,
71,49580,,49580:premise:fra_Latn,,premise,entailment,,,,,A young boy looks out the window while traveling.,A young boy looks out the window while traveling.,0.9967261552810669,0.9967261552810669,0.9967261552810669,0.9967261552810669,0.9967261552810669,0.9967261552810669,entailment,0.9956674575805664,entailment,0.9956674575805664,,,[],[],0.0,False,"[""trivial_copy""]",,,,,,,0.9965395927429199,0.9935451745986938,0.9935451745986938,0.9935451745986938,0.9709823727607727,1.040226936340332,,,,,,,
71,49580,,49580:hypothesis:fra_Latn,,hypothesis,entailment,,,,,a child is in a moving vehicle,a child is in a moving vehicle,0.9946462512016296,0.9946462512016296,0.9946462512016296,0.9946462512016296,0.9946462512016296,0.9946462512016296,entailment,0.9956674575805664,entailment,0.9956674575805664,,,[],[],0.0,False,"[""trivial_copy""]",,,,,,,0.994763195514679,0.986264169216156,0.986264169216156,0.986264169216156,0.9682298898696899,1.1458561420440674,,,,,,,
73,50615,,50615:hypothesis:fra_Latn,,hypothesis,contradiction,,,,,A football player taking a hit,A soccer player takes a hit,0.9802457690238953,0.834844172000885,0.834844172000885,0.9802457690238953,0.834844172000885,0.834844172000885,contradiction,0.9993504881858826,contradiction,0.9992272853851318,,,[],[],0.29824561403508776,False,"[""semantic_drift""]",,,,,,,0.4909296929836273,0.009954139590263367,0.0016669858014211059,0.0016669858014211059,0.46727100014686584,0.421832412481308,,,,,,,
76,52808,,52808:hypothesis:fra_Latn,,hypothesis,contradiction,,,,,The manager is about to fire the employee.,The manager is about to fire the employee.,0.9977668523788452,0.9977668523788452,0.9977668523788452,0.9977668523788452,0.9977668523788452,0.9977668523788452,contradiction,0.9609857797622681,contradiction,0.9609856605529785,,,[],[],0.0,False,"[""trivial_copy""]",,,,,,,0.9966937303543091,0.9932450652122498,0.9932450652122498,0.9932450652122498,0.9703050255775452,1.0395324230194092,,,,,,,
79,54712,,54712:premise:fra_Latn,,premise,entailment,,,,,A man breakdances as a crowd watches.,A man dances like a crowd.,0.6737805008888245,0.005662900861352682,0.005662900861352682,0.6737805008888245,0.005662900861352682,0.005662900861352682,entailment,0.9964410662651062,neutral,0.4022902548313141,,,[],[],0.3015873015873016,False,"[""semantic_drift"",""label_flip""]",,,,,,,0.7151854634284973,0.9206551909446716,0.09668420255184174,0.09668420255184174,0.828481912612915,-0.5512788891792297,,,,,,,
79,54712,,54712:hypothesis:fra_Latn,,hypothesis,entailment,,,,,A man dances in front of a crowd.,A man dances in front of a crowd.,0.9964714050292969,0.9964714050292969,0.9964714050292969,0.9964714050292969,0.9964714050292969,0.9964714050292969,entailment,0.9964410662651062,entailment,0.9964410662651062,,,[],[],0.0,False,"[""trivial_copy""]",,,,,,,0.9967795014381409,0.9934145212173462,0.9934145212173462,0.9934145212173462,0.9669976830482483,1.0415959358215332,,,,,,,
80,54941,,54941:premise:fra_Latn,,premise,entailment,,,,,The girl in the pink California Santa Cruz sweatshirt was cutting cheese for the picnic.,The girl in the pink Santa Cruz sweatshirt was cutting cheese for the picnic.,0.9954892992973328,0.1688794195652008,0.1688794195652008,0.9954892992973328,0.1688794195652008,0.1688794195652008,entailment,0.9970095157623291,entailment,0.9970420002937317,,,[],[],0.06666666666666665,False,"[""semantic_drift""]",,,,,,,0.9387766718864441,0.9927449226379395,0.007984344847500324,0.007984344847500324,0.8787861466407776,0.9203546047210693,,,,,,,
