audit_id,source_index,input_position,candidate_id,gold_label,augmented_field,semantic_forward,semantic_backward,semantic_min,candidate_nli_predicted_label,candidate_nli_gold_probability,source_nli_status,original_nli_gold_probability,change_ratio,hard_cue_changes,soft_cue_changes,secondary_sts_score,secondary_sts_large_score,secondary_bleurt_score,secondary_roberta_min_entailment,reasons,stratum_population_size
A0174,63473,96,63473:premise:fra_Latn,entailment,premise,0.9969785213470459,0.9286741614341736,0.9286741614341736,entailment,0.9833282232284546,RELIABLE_GOLD,0.996439516544342,0.08695652173913049,[],[],0.885251522064209,0.9091836214065552,0.8544371724128723,0.9304609298706055,[],133
A0175,282806,414,282806:hypothesis:fra_Latn,entailment,hypothesis,0.9971423745155334,0.9975156784057617,0.9971423745155334,entailment,0.9885503649711609,RELIABLE_GOLD,0.9870772361755371,0.125,[],[],0.9957233667373657,0.9644023776054382,0.9058157205581665,0.9935575127601624,[],154
A0176,287246,419,287246:premise:fra_Latn,entailment,premise,0.9943618774414062,0.9659924507141113,0.9659924507141113,entailment,0.9847487807273865,RELIABLE_GOLD,0.9839695692062378,0.1074380165289256,[],"[{""group"":""space"",""original"":{""in"":1},""candidate"":{""in"":1,""on"":1},""field"":""premise""}]",0.9966828227043152,0.9587262272834778,0.8243585824966431,0.9807901382446289,[],133
A0177,502223,733,502223:premise:fra_Latn,neutral,premise,0.9971587657928467,0.9965840578079224,0.9965840578079224,neutral,0.9911242723464966,RELIABLE_GOLD,0.9838272333145142,0.07801418439716312,[],"[{""group"":""space"",""original"":{},""candidate"":{""in"":1},""field"":""premise""}]",0.996387243270874,0.9702015519142151,0.7071636915206909,0.9933083057403564,[],118
A0178,124930,189,124930:hypothesis:fra_Latn,neutral,hypothesis,0.9957807064056396,0.9935033917427063,0.9935033917427063,neutral,0.9978882670402527,RELIABLE_GOLD,0.9968034029006958,0.09278350515463918,[],"[{""group"":""space"",""original"":{""outside"":1,""on"":1},""candidate"":{""outside"":1},""field"":""hypothesis""}]",0.9520848393440247,0.9531362056732178,0.06993810087442398,0.9856289029121399,[],108
A0179,519469,762,519469:hypothesis:fra_Latn,neutral,hypothesis,0.9983239769935608,0.9980588555335999,0.9980588555335999,neutral,0.9990057349205017,RELIABLE_GOLD,0.9988049268722534,0.10869565217391308,[],"[{""group"":""quantifier"",""original"":{""many"":1},""candidate"":{},""field"":""hypothesis""}]",0.9967578053474426,0.9687268733978271,0.8419244289398193,0.9933241009712219,[],108
A0180,17575,29,17575:premise:fra_Latn,neutral,premise,0.9925656318664551,0.9955202341079712,0.9925656318664551,neutral,0.994096040725708,RELIABLE_GOLD,0.996729850769043,0.08333333333333337,[],[],0.914082944393158,0.9648537039756775,0.6899847984313965,0.9924283623695374,[],118
A0181,132011,198,132011:premise:fra_Latn,entailment,premise,0.9931992888450623,0.9943504929542542,0.9931992888450623,entailment,0.9982289671897888,RELIABLE_GOLD,0.9983224272727966,0.09933774834437081,[],[],0.9968173503875732,0.8903162479400635,0.8947490453720093,0.993485152721405,[],133
A0182,334203,495,334203:premise:fra_Latn,entailment,premise,0.9979896545410156,0.9978235960006714,0.9978235960006714,entailment,0.9866609573364258,RELIABLE_GOLD,0.9887679219245911,0.2325581395348837,[],[],0.996623158454895,0.9699509143829346,0.6258678436279297,0.9925041198730469,[],133
A0183,4403,10,4403:hypothesis:fra_Latn,neutral,hypothesis,0.9564880728721619,0.9799052476882935,0.9564880728721619,neutral,0.9702602028846741,RELIABLE_GOLD,0.9945354461669922,0.24193548387096775,[],[],0.9121253490447998,0.9472091197967529,0.4437676668167114,0.9908785223960876,[],108
A0184,277576,400,277576:hypothesis:fra_Latn,contradiction,hypothesis,0.9971822500228882,0.9962406158447266,0.9962406158447266,contradiction,0.9994993209838867,RELIABLE_GOLD,0.9994262456893921,0.10526315789473684,[],[],0.9965157508850098,0.96684730052948,0.8566367626190186,0.9903385043144226,[],129
A0185,372611,561,372611:hypothesis:fra_Latn,entailment,hypothesis,0.9950660467147827,0.9954061508178711,0.9950660467147827,entailment,0.9881822466850281,RELIABLE_GOLD,0.9933757185935974,0.22033898305084743,[],[],0.9907141923904419,0.9679083228111267,0.8543577790260315,0.9927582740783691,[],154
A0186,524406,772,524406:hypothesis:fra_Latn,neutral,hypothesis,0.9939417839050293,0.9600290656089783,0.9600290656089783,neutral,0.9388926029205322,RELIABLE_GOLD,0.9934629201889038,0.2777777777777778,[],[],0.9570429921150208,0.9418017268180847,0.7159028649330139,0.9667890071868896,[],108
A0187,188599,280,188599:premise:fra_Latn,entailment,premise,0.9851164221763611,0.9966318011283875,0.9851164221763611,entailment,0.9971488118171692,RELIABLE_GOLD,0.9969025254249573,0.17647058823529416,[],"[{""group"":""space"",""original"":{},""candidate"":{""in"":1},""field"":""premise""}]",0.9706754088401794,0.9158473014831543,0.5119272470474243,0.9941078424453735,[],133
A0188,488702,716,488702:hypothesis:fra_Latn,entailment,hypothesis,0.9974071383476257,0.995556652545929,0.995556652545929,entailment,0.9977931976318359,RELIABLE_GOLD,0.9972736239433289,0.10126582278481011,[],"[{""group"":""space"",""original"":{""in"":1,""near"":1,""on"":1},""candidate"":{""in"":1,""on"":1},""field"":""hypothesis""}]",0.9964689016342163,0.9514539837837219,0.6673319935798645,0.9737507700920105,[],154
A0189,241686,357,241686:premise:fra_Latn,contradiction,premise,0.9971157312393188,0.9963099360466003,0.9963099360466003,contradiction,0.9996860027313232,RELIABLE_GOLD,0.9996954202651978,0.07692307692307687,[],[],0.9968662858009338,0.9702157974243164,0.9161958694458008,0.9928423166275024,[],132
A0190,331212,492,331212:hypothesis:fra_Latn,contradiction,hypothesis,0.992413341999054,0.9951268434524536,0.992413341999054,contradiction,0.9991990923881531,RELIABLE_GOLD,0.9990647435188293,0.07692307692307687,[],[],0.9968427419662476,0.9703344106674194,0.6160730123519897,0.98350590467453,[],129
A0191,499937,729,499937:premise:fra_Latn,contradiction,premise,0.9955267310142517,0.9970183372497559,0.9955267310142517,contradiction,0.9995607733726501,RELIABLE_GOLD,0.9990154504776001,0.1071428571428571,[],[],0.9957665205001831,0.966612696647644,0.3538569509983063,0.9914370179176331,[],132
A0192,142281,216,142281:premise:fra_Latn,entailment,premise,0.9800553321838379,0.9897345304489136,0.9800553321838379,entailment,0.994147777557373,RELIABLE_GOLD,0.9963710308074951,0.07070707070707072,[],[],0.8431555032730103,0.856364905834198,0.6646829843521118,0.2740873396396637,[],133
A0193,141386,213,141386:premise:fra_Latn,contradiction,premise,0.9974420070648193,0.9907779693603516,0.9907779693603516,contradiction,0.999359667301178,RELIABLE_GOLD,0.9993948936462402,0.2682926829268293,[],"[{""group"":""space"",""original"":{},""candidate"":{""in"":1},""field"":""premise""}]",0.9163587093353271,0.966417670249939,0.37090757489204407,0.993198812007904,[],132
A0194,528482,775,528482:premise:fra_Latn,entailment,premise,0.9974615573883057,0.9971004128456116,0.9971004128456116,entailment,0.9822023510932922,RELIABLE_GOLD,0.9855297803878784,0.11504424778761058,[],"[{""group"":""space"",""original"":{""in"":2},""candidate"":{""in"":1},""field"":""premise""}]",0.9964514970779419,0.9704412817955017,0.45493000745773315,0.9923121333122253,[],133
A0195,542263,790,542263:premise:fra_Latn,neutral,premise,0.9956393241882324,0.9947915077209473,0.9947915077209473,neutral,0.9945377707481384,RELIABLE_GOLD,0.9982169270515442,0.3055555555555556,[],"[{""group"":""space"",""original"":{""front"":1,""in"":2,""on"":1},""candidate"":{""front"":1,""in"":1,""on"":1},""field"":""premise""}]",0.8770052790641785,0.9685390591621399,0.38998380303382874,0.9869028329849243,[],118
A0196,218557,322,218557:hypothesis:fra_Latn,neutral,hypothesis,0.9948456287384033,0.9951710104942322,0.9948456287384033,neutral,0.9991747736930847,RELIABLE_GOLD,0.9811787009239197,0.14942528735632188,[],[],0.9964147806167603,0.9712991714477539,0.538724958896637,0.9816774725914001,[],108
A0197,13559,25,13559:premise:fra_Latn,entailment,premise,0.9894132018089294,0.9943878054618835,0.9894132018089294,entailment,0.9904975295066833,RELIABLE_GOLD,0.9929476976394653,0.07317073170731703,[],"[{""group"":""space"",""original"":{""in"":1},""candidate"":{""in"":2},""field"":""premise""}]",0.9964414238929749,0.9717279672622681,0.7844387292861938,0.9917722344398499,[],133
A0198,230599,339,230599:hypothesis:fra_Latn,contradiction,hypothesis,0.9977722764015198,0.9952333569526672,0.9952333569526672,contradiction,0.9994851350784302,RELIABLE_GOLD,0.999735414981842,0.05882352941176472,[],[],0.9968311190605164,0.963606059551239,1.0082247257232666,0.9916523098945618,[],129
A0199,266636,386,266636:premise:fra_Latn,entailment,premise,0.9968223571777344,0.9960643649101257,0.9960643649101257,entailment,0.9962367415428162,RELIABLE_GOLD,0.9957369565963745,0.23076923076923073,[],[],0.9965367317199707,0.970131516456604,0.6442444920539856,0.9934430122375488,[],133
A0200,99482,153,99482:premise:fra_Latn,entailment,premise,0.9981691837310791,0.9978280663490295,0.9978280663490295,entailment,0.9895766973495483,RELIABLE_GOLD,0.9888398051261902,0.11688311688311692,[],[],0.9948542714118958,0.9702721238136292,0.4505176246166229,0.9930631518363953,[],133
A0201,531157,778,531157:premise:fra_Latn,contradiction,premise,0.9874833822250366,0.9921896457672119,0.9874833822250366,contradiction,0.9983067512512207,RELIABLE_GOLD,0.9964371919631958,0.14516129032258063,[],[],0.7760118842124939,0.9034542441368103,0.5770715475082397,0.9640763998031616,[],132
A0202,223038,326,223038:hypothesis:fra_Latn,neutral,hypothesis,0.9968331456184387,0.9955418705940247,0.9955418705940247,neutral,0.9927746057510376,RELIABLE_GOLD,0.9921446442604065,0.11827956989247312,[],[],0.9793345928192139,0.9688146114349365,0.7962151169776917,0.9922858476638794,[],108
A0203,277346,398,277346:hypothesis:fra_Latn,entailment,hypothesis,0.9974055886268616,0.998214602470398,0.9974055886268616,entailment,0.9916280508041382,RELIABLE_GOLD,0.993519127368927,0.125,[],[],0.9967610239982605,0.9693431258201599,0.885860025882721,0.9914474487304688,[],154
A0204,314343,468,314343:hypothesis:fra_Latn,entailment,hypothesis,0.9987244009971619,0.9983591437339783,0.9983591437339783,entailment,0.9987885355949402,RELIABLE_GOLD,0.9987090826034546,0.23456790123456794,[],"[{""group"":""space"",""original"":{},""candidate"":{""outside"":1},""field"":""hypothesis""}]",0.9966974258422852,0.9645658135414124,0.6665251851081848,0.9931302666664124,[],154
A0205,456761,668,456761:hypothesis:fra_Latn,contradiction,hypothesis,0.9962044358253479,0.9960162043571472,0.9960162043571472,contradiction,0.9994882345199585,RELIABLE_GOLD,0.9994820952415466,0.05714285714285716,[],[],0.996408998966217,0.9677427411079407,0.5359200239181519,0.991196870803833,[],129
A0206,163640,238,163640:hypothesis:fra_Latn,entailment,hypothesis,0.9956576824188232,0.9973297119140625,0.9956576824188232,entailment,0.9958640336990356,RELIABLE_GOLD,0.9966333508491516,0.08695652173913049,[],[],0.9967008233070374,0.9683499932289124,0.7081630229949951,0.9935413599014282,[],154
A0207,302107,447,302107:hypothesis:fra_Latn,neutral,hypothesis,0.9915362596511841,0.9917383790016174,0.9915362596511841,neutral,0.9111950397491455,RELIABLE_GOLD,0.9811827540397644,0.16666666666666663,[],[],0.9967979788780212,0.9686393737792969,1.0980552434921265,0.888126015663147,[],108
A0208,19844,35,19844:hypothesis:fra_Latn,entailment,hypothesis,0.9950087070465088,0.9938108325004578,0.9938108325004578,entailment,0.9933235049247742,RELIABLE_GOLD,0.9864567518234253,0.050000000000000044,[],[],0.9965895414352417,0.9684476256370544,0.9468920230865479,0.9900504350662231,[],154
A0209,95485,146,95485:premise:fra_Latn,entailment,premise,0.993032693862915,0.9928991794586182,0.9928991794586182,entailment,0.997048556804657,RELIABLE_GOLD,0.9975709319114685,0.09259259259259256,[],[],0.9967966675758362,0.9709986448287964,0.8126978874206543,0.9922139048576355,[],133
A0210,469856,687,469856:hypothesis:fra_Latn,neutral,hypothesis,0.9953889846801758,0.9932423233985901,0.9932423233985901,neutral,0.992734432220459,RELIABLE_GOLD,0.9932206869125366,0.03157894736842104,[],[],0.9967063069343567,0.9685858488082886,0.8925267457962036,0.9915659427642822,[],108
A0211,302885,448,302885:premise:fra_Latn,neutral,premise,0.9962605834007263,0.9966927766799927,0.9962605834007263,neutral,0.998789370059967,RELIABLE_GOLD,0.9989733695983887,0.04065040650406504,[],"[{""group"":""space"",""original"":{},""candidate"":{""in"":1},""field"":""premise""}]",0.9966943264007568,0.9730321168899536,0.9197169542312622,0.9936689734458923,[],118
A0212,38352,54,38352:premise:fra_Latn,contradiction,premise,0.9966371059417725,0.9934139847755432,0.9934139847755432,contradiction,0.9993332028388977,RELIABLE_GOLD,0.999405026435852,0.26530612244897955,[],[],0.9966433048248291,0.966398298740387,0.8023295402526855,0.9928937554359436,[],132
A0213,355550,537,355550:hypothesis:fra_Latn,neutral,hypothesis,0.9967455863952637,0.996982753276825,0.9967455863952637,neutral,0.9990019202232361,RELIABLE_GOLD,0.9991564750671387,0.046511627906976716,[],[],0.9967832565307617,0.9713109135627747,0.7872962951660156,0.9880721569061279,[],108
A0214,184879,274,184879:hypothesis:fra_Latn,neutral,hypothesis,0.9963511228561401,0.9937199354171753,0.9937199354171753,neutral,0.9899362325668335,RELIABLE_GOLD,0.903498113155365,0.07407407407407407,[],[],0.9966229200363159,0.9677026867866516,0.7037572264671326,0.9932390451431274,[],108
A0215,331133,491,331133:premise:fra_Latn,contradiction,premise,0.9962688684463501,0.9876625537872314,0.9876625537872314,contradiction,0.9993491768836975,RELIABLE_GOLD,0.9995423555374146,0.08235294117647063,[],[],0.99679034948349,0.9403167366981506,0.8274193406105042,0.97147536277771,[],132
A0216,369066,554,369066:premise:fra_Latn,contradiction,premise,0.9954264760017395,0.9934573769569397,0.9934573769569397,contradiction,0.9992913007736206,RELIABLE_GOLD,0.9990907907485962,0.0892857142857143,[],[],0.9729423522949219,0.9422797560691833,0.7611435651779175,0.987579882144928,[],132
A0217,464513,680,464513:premise:fra_Latn,contradiction,premise,0.9947478175163269,0.9979636669158936,0.9947478175163269,contradiction,0.9988510608673096,RELIABLE_GOLD,0.9989025592803955,0.23976608187134507,[],"[{""group"":""quantifier"",""original"":{""some"":1},""candidate"":{},""field"":""premise""}]",0.928601086139679,0.957654595375061,0.6058636903762817,0.9906665682792664,[],132
A0218,534650,780,534650:hypothesis:fra_Latn,contradiction,hypothesis,0.952278196811676,0.978779137134552,0.952278196811676,contradiction,0.9992982149124146,RELIABLE_GOLD,0.9995025396347046,0.1470588235294118,[],[],0.9958785772323608,0.8509881496429443,1.040347933769226,0.9921262264251709,[],129
A0219,327733,488,327733:hypothesis:fra_Latn,entailment,hypothesis,0.9975048899650574,0.996775209903717,0.996775209903717,entailment,0.9791206121444702,RELIABLE_GOLD,0.9723532199859619,0.2647058823529411,[],"[{""group"":""space"",""original"":{""in"":1},""candidate"":{""outside"":1,""in"":1},""field"":""hypothesis""}]",0.9964783787727356,0.965386152267456,0.2508763074874878,0.9934002161026001,[],154
A0220,291984,424,291984:hypothesis:fra_Latn,neutral,hypothesis,0.9902522563934326,0.9954255223274231,0.9902522563934326,neutral,0.9989079236984253,RELIABLE_GOLD,0.9989538192749023,0.08737864077669899,[],[],0.8860875964164734,0.8708789348602295,0.8507722020149231,0.9893103837966919,[],108
A0221,422758,619,422758:hypothesis:fra_Latn,contradiction,hypothesis,0.9971020817756653,0.9947634935379028,0.9947634935379028,contradiction,0.9990405440330505,RELIABLE_GOLD,0.9988296627998352,0.15555555555555556,[],[],0.9967769980430603,0.9636833071708679,0.7707576751708984,0.9909907579421997,[],129
A0222,125168,190,125168:hypothesis:fra_Latn,entailment,hypothesis,0.9968662858009338,0.9954148530960083,0.9954148530960083,entailment,0.9975547194480896,RELIABLE_GOLD,0.9974320530891418,0.19148936170212771,[],"[{""group"":""space"",""original"":{},""candidate"":{""in"":1},""field"":""hypothesis""}]",0.9893122315406799,0.9618542790412903,0.31324470043182373,0.9931378960609436,[],154
A0223,369396,555,369396:premise:fra_Latn,contradiction,premise,0.9969826340675354,0.9970093369483948,0.9969826340675354,contradiction,0.9930550456047058,RELIABLE_GOLD,0.9935770630836487,0.1089108910891089,[],"[{""group"":""space"",""original"":{},""candidate"":{""in"":1},""field"":""premise""}]",0.9967537522315979,0.9695025086402893,0.8146544694900513,0.990557074546814,[],132
A0224,80395,130,80395:premise:fra_Latn,neutral,premise,0.9975616931915283,0.9970362186431885,0.9970362186431885,neutral,0.9991969466209412,RELIABLE_GOLD,0.9992133378982544,0.17142857142857137,[],"[{""group"":""space"",""original"":{},""candidate"":{""in"":1},""field"":""premise""}]",0.9967189431190491,0.9667934775352478,0.12376770377159119,0.9925536513328552,[],118
A0225,393497,587,393497:premise:fra_Latn,neutral,premise,0.9976394176483154,0.9967700242996216,0.9967700242996216,neutral,0.9992058873176575,RELIABLE_GOLD,0.9991994500160217,0.0847457627118644,[],"[{""group"":""space"",""original"":{""in"":1},""candidate"":{""in"":2},""field"":""premise""}]",0.9965782761573792,0.9706878662109375,0.837677001953125,0.9896757006645203,[],118
A0226,357578,540,357578:hypothesis:fra_Latn,contradiction,hypothesis,0.9973631501197815,0.9922979474067688,0.9922979474067688,contradiction,0.9992278814315796,RELIABLE_GOLD,0.9994580149650574,0.06382978723404253,[],[],0.8731114864349365,0.9291447997093201,0.8190613985061646,0.9936513304710388,[],129
A0227,62914,95,62914:hypothesis:fra_Latn,entailment,hypothesis,0.996404767036438,0.9939975738525391,0.9939975738525391,entailment,0.973518431186676,RELIABLE_GOLD,0.9800764918327332,0.11340206185567014,[],[],0.996547281742096,0.9691050052642822,0.8602748513221741,0.9930503368377686,[],154
A0228,194020,285,194020:hypothesis:fra_Latn,entailment,hypothesis,0.9971849322319031,0.9956732392311096,0.9956732392311096,entailment,0.9908308982849121,RELIABLE_GOLD,0.9940350651741028,0.18367346938775508,[],[],0.9654775857925415,0.9630939364433289,0.7555373311042786,0.9918447136878967,[],154
A0229,537726,781,537726:premise:fra_Latn,neutral,premise,0.9972634315490723,0.9971458315849304,0.9971458315849304,neutral,0.9989227652549744,RELIABLE_GOLD,0.9990160465240479,0.22857142857142854,[],[],0.9221746921539307,0.9553447365760803,0.12052135169506073,0.9828154444694519,[],118
A0230,307182,452,307182:premise:fra_Latn,contradiction,premise,0.991635799407959,0.9944610595703125,0.991635799407959,contradiction,0.9990946054458618,RELIABLE_GOLD,0.9989594221115112,0.1311475409836066,[],[],0.9968472123146057,0.9714865684509277,0.7540631294250488,0.9934636950492859,[],132
A0231,415665,612,415665:premise:fra_Latn,neutral,premise,0.9951609969139099,0.9961967468261719,0.9951609969139099,neutral,0.984955370426178,RELIABLE_GOLD,0.9895109534263611,0.096045197740113,[],[],0.9965001344680786,0.971941351890564,0.8776454925537109,0.9357976317405701,[],118
A0232,44726,63,44726:premise:fra_Latn,entailment,premise,0.9974130988121033,0.9956954717636108,0.9956954717636108,entailment,0.9911562204360962,RELIABLE_GOLD,0.9923093318939209,0.0864197530864198,[],[],0.9966332316398621,0.9677250981330872,0.8747698068618774,0.9920623302459717,[],133
A0233,8269,18,8269:hypothesis:fra_Latn,entailment,hypothesis,0.9975548386573792,0.9948099851608276,0.9948099851608276,entailment,0.99335116147995,RELIABLE_GOLD,0.9953662157058716,0.19047619047619047,[],[],0.9966478943824768,0.966171383857727,0.8626694679260254,0.9934321045875549,[],154
A0234,118275,184,118275:premise:fra_Latn,contradiction,premise,0.9980124235153198,0.9968376159667969,0.9968376159667969,contradiction,0.9994195699691772,RELIABLE_GOLD,0.9990719556808472,0.125,[],[],0.996588945388794,0.969369113445282,0.6779064536094666,0.9930320978164673,[],132
A0235,303583,449,303583:hypothesis:fra_Latn,entailment,hypothesis,0.9974948167800903,0.9937984347343445,0.9937984347343445,entailment,0.9275785088539124,RELIABLE_GOLD,0.9936717748641968,0.4736842105263158,[],"[{""group"":""space"",""original"":{""in"":1},""candidate"":{""outside"":1},""field"":""hypothesis""}]",0.9247690439224243,0.9588302373886108,0.20969443023204803,0.9929293990135193,[],154
A0236,28431,40,28431:premise:fra_Latn,contradiction,premise,0.9943395256996155,0.9958641529083252,0.9943395256996155,contradiction,0.9996035695075989,RELIABLE_GOLD,0.9995118379592896,0.10144927536231885,[],[],0.9616279006004333,0.970596432685852,0.6715980172157288,0.9801099300384521,[],132
A0237,376513,569,376513:hypothesis:fra_Latn,neutral,hypothesis,0.9893673062324524,0.9963478446006775,0.9893673062324524,neutral,0.9978297352790833,RELIABLE_GOLD,0.9961410164833069,0.20481927710843373,[],[],0.9957608580589294,0.9658613204956055,0.8479862213134766,0.9939255118370056,[],108
A0238,4111,9,4111:hypothesis:fra_Latn,neutral,hypothesis,0.9970977306365967,0.9915760159492493,0.9915760159492493,neutral,0.9986774325370789,RELIABLE_GOLD,0.9993659853935242,0.2710280373831776,[],[],0.9966499209403992,0.9683007001876831,0.40484559535980225,0.9913195967674255,[],108
A0239,295641,437,295641:hypothesis:fra_Latn,neutral,hypothesis,0.9979664087295532,0.9948047995567322,0.9948047995567322,neutral,0.9832401871681213,RELIABLE_GOLD,0.9709680080413818,0.05128205128205132,[],[],0.9967683553695679,0.9691527485847473,0.9306939840316772,0.9861068725585938,[],108
A0240,280508,408,280508:hypothesis:fra_Latn,contradiction,hypothesis,0.9963105320930481,0.9947617650032043,0.9947617650032043,contradiction,0.9994791150093079,RELIABLE_GOLD,0.9995068311691284,0.40909090909090906,[],"[{""group"":""space"",""original"":{},""candidate"":{""inside"":1},""field"":""hypothesis""}]",0.9953937530517578,0.9670583009719849,0.19090023636817932,0.9921682476997375,[],129
