source_index,candidate_id,augmented_field,pivot_lang,gold_label,original_premise,original_hypothesis,augmented_premise,augmented_hypothesis,original_sentence,back_translated_sentence,accepted,reasons,semantic_forward_entailment,semantic_backward_entailment,semantic_min,nli_predicted_label,nli_gold_probability,hard_cue_changes,soft_cue_changes,number_cues_before,number_cues_after,change_ratio,length_ratio,source_to_pivot_over_limit,source_to_pivot_truncated,pivot_to_source_over_limit,pivot_to_source_truncated,was_truncated,translation_model,translation_model_revision,verifier_model,verifier_model_revision,risk_score,human_semantic_equivalent,human_label_preserved,human_useful_augmentation,human_notes,original_nli_predicted_label,original_nli_gold_probability,original_entailment_probability,original_neutral_probability,original_contradiction_probability,candidate_nli_predicted_label,candidate_nli_gold_probability,original_matches_gold,candidate_matches_gold,nli_transition,nli_gold_probability_delta,confidence_drop,large_confidence_drop,large_confidence_increase,original_source_index
297,297:hypothesis:fra_Latn,hypothesis,fra_Latn,contradiction,The men are waving as they are standing in snow.,A group of men are enjoying a day at the pool.,The men are waving as they are standing in snow.,A group of men enjoying a day at the pool.,A group of men are enjoying a day at the pool.,A group of men enjoying a day at the pool.,True,[],0.9959398508071899,0.995609700679779,0.995609700679779,2,0.9994074106216431,[],[],,,0.045454545454545414,0.9130434782608695,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.00498289,,,,,contradiction,0.9994925260543823,0.00014106559683568776,0.00036643704515881836,0.9994925260543823,contradiction,0.9994074106216431,True,True,STABLE_GOLD,-8.511543273925781e-05,False,False,False,204719
297,297:premise:fra_Latn,premise,fra_Latn,contradiction,The men are waving as they are standing in snow.,A group of men are enjoying a day at the pool.,Men act like they stand in the snow.,A group of men are enjoying a day at the pool.,The men are waving as they are standing in snow.,Men act like they stand in the snow.,False,"[""semantic_drift""]",0.9033808708190918,0.0005798456841148436,0.0005798456841148436,2,0.9989559650421143,[],[],,,0.38095238095238093,0.75,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,1.00046419,,,,,contradiction,0.9994925260543823,0.00014106559683568776,0.00036643704515881836,0.9994925260543823,contradiction,0.9989559650421143,True,True,STABLE_GOLD,-0.0005365610122680664,False,False,False,204719
298,298:hypothesis:fra_Latn,hypothesis,fra_Latn,contradiction,Two women with stethoscopes and a man with a blue hairnet on working tedious over an unknown object or person.,Two women are running.,Two women with stethoscopes and a man with a blue hairnet on working tedious over an unknown object or person.,Two women are running.,Two women are running.,Two women are running.,False,"[""trivial_copy""]",0.9964607357978821,0.9964607357978821,0.9964607357978821,2,0.9993088245391846,[],[],,,0.0,1.0,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.00423044,,,,,contradiction,0.9993088245391846,0.00011729342804756016,0.000573821656871587,0.9993088245391846,contradiction,0.9993088245391846,True,True,STABLE_GOLD,0.0,False,False,False,204800
298,298:premise:fra_Latn,premise,fra_Latn,contradiction,Two women with stethoscopes and a man with a blue hairnet on working tedious over an unknown object or person.,Two women are running.,Two women with stethoscopes and a man with a blue hair net working tirelessly on an unknown object or person.,Two women are running.,Two women with stethoscopes and a man with a blue hairnet on working tedious over an unknown object or person.,Two women with stethoscopes and a man with a blue hair net working tirelessly on an unknown object or person.,True,[],0.9515888690948486,0.9837400317192078,0.9515888690948486,2,0.999173104763031,[],"[{""group"":""space"",""original"":{""on"":1,""over"":1},""candidate"":{""on"":1},""field"":""premise""}]",,,0.08675799086757996,0.990909090909091,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.14923803,,,,,contradiction,0.9993088245391846,0.00011729342804756016,0.000573821656871587,0.9993088245391846,contradiction,0.999173104763031,True,True,STABLE_GOLD,-0.00013571977615356445,False,False,False,204800
299,299:hypothesis:fra_Latn,hypothesis,fra_Latn,neutral,The men standing on the edge of a torn down building.,The men are wearing safety gear.,The men standing on the edge of a torn down building.,The men are wearing safety gear.,The men are wearing safety gear.,The men are wearing safety gear.,False,"[""trivial_copy""]",0.9974018335342407,0.9974018335342407,0.9974018335342407,1,0.9993688464164734,[],[],,,0.0,1.0,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.00322932,,,,,neutral,0.9993688464164734,0.000365013926057145,0.9993688464164734,0.0002661221951711923,neutral,0.9993688464164734,True,True,STABLE_GOLD,0.0,False,False,False,205153
299,299:premise:fra_Latn,premise,fra_Latn,neutral,The men standing on the edge of a torn down building.,The men are wearing safety gear.,The men standing on the edge of a demolished building.,The men are wearing safety gear.,The men standing on the edge of a torn down building.,The men standing on the edge of a demolished building.,True,[],0.9974919557571411,0.9978037476539612,0.9974919557571411,1,0.999349057674408,[],[],,,0.14018691588785048,1.0188679245283019,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.00315899,,,,,neutral,0.9993688464164734,0.000365013926057145,0.9993688464164734,0.0002661221951711923,neutral,0.999349057674408,True,True,STABLE_GOLD,-1.9788742065429688e-05,False,False,False,205153
300,300:hypothesis:fra_Latn,hypothesis,fra_Latn,neutral,There is a man with a red hat on his hand.,There is a sad man with a red hat on his hand.,There is a man with a red hat on his hand.,There's a sad man with a red hat in his hand.,There is a sad man with a red hat on his hand.,There's a sad man with a red hat in his hand.,True,[],0.9712087512016296,0.9265336990356445,0.9265336990356445,1,0.9984065890312195,[],"[{""group"":""space"",""original"":{""on"":1},""candidate"":{""in"":1},""field"":""hypothesis""}]",,,0.05494505494505497,0.9782608695652174,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.17505971,,,,,neutral,0.9984846711158752,0.001224227948114276,0.9984846711158752,0.00029113548225723207,neutral,0.9984065890312195,True,True,STABLE_GOLD,-7.808208465576172e-05,False,False,False,206106
300,300:premise:fra_Latn,premise,fra_Latn,neutral,There is a man with a red hat on his hand.,There is a sad man with a red hat on his hand.,There's a man with a red hat in his hand.,There is a sad man with a red hat on his hand.,There is a man with a red hat on his hand.,There's a man with a red hat in his hand.,True,[],0.9452794194221497,0.86262047290802,0.86262047290802,1,0.9984686970710754,[],"[{""group"":""space"",""original"":{""on"":1},""candidate"":{""in"":1},""field"":""premise""}]",,,0.06024096385542166,0.9761904761904762,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.23891083,,,,,neutral,0.9984846711158752,0.001224227948114276,0.9984846711158752,0.00029113548225723207,neutral,0.9984686970710754,True,True,STABLE_GOLD,-1.5974044799804688e-05,False,False,False,206106
301,301:hypothesis:fra_Latn,hypothesis,fra_Latn,entailment,This dish is very tasty and I enjoy this dish,There is food in the dish.,This dish is very tasty and I enjoy this dish,There's food in the plate.,There is food in the dish.,There's food in the plate.,True,[],0.9836570620536804,0.995442271232605,0.9836570620536804,0,0.95039302110672,[],[],,,0.23076923076923073,1.0,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.06594992,,,,,entailment,0.9787431359291077,0.9787431359291077,0.02048594132065773,0.0007708636694587767,entailment,0.95039302110672,True,True,STABLE_GOLD,-0.028350114822387695,False,False,False,207276
301,301:premise:fra_Latn,premise,fra_Latn,entailment,This dish is very tasty and I enjoy this dish,There is food in the dish.,This dish is very tasty and I love this dish.,There is food in the dish.,This dish is very tasty and I enjoy this dish,This dish is very tasty and I love this dish.,True,[],0.9958786964416504,0.995821475982666,0.995821475982666,0,0.9889860153198242,[],[],,,0.0888888888888889,1.0,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.01519251,,,,,entailment,0.9787431359291077,0.9787431359291077,0.02048594132065773,0.0007708636694587767,entailment,0.9889860153198242,True,True,STABLE_GOLD,0.010242879390716553,False,False,False,207276
302,302:hypothesis:fra_Latn,hypothesis,fra_Latn,neutral,A man surfing on big waves with a watch on.,He is in a surfing tournament.,A man surfing on big waves with a watch on.,He's at a surfing tournament.,He is in a surfing tournament.,He's at a surfing tournament.,True,[],0.9938219785690308,0.9936670660972595,0.9936670660972595,1,0.9978724718093872,[],"[{""group"":""space"",""original"":{""in"":1},""candidate"":{},""field"":""hypothesis""}]",,,0.11864406779661019,0.9666666666666667,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.10846046,,,,,neutral,0.9989433884620667,0.0006025013863109052,0.9989433884620667,0.0004542045935522765,neutral,0.9978724718093872,True,True,STABLE_GOLD,-0.0010709166526794434,False,False,False,207574
302,302:premise:fra_Latn,premise,fra_Latn,neutral,A man surfing on big waves with a watch on.,He is in a surfing tournament.,A man surfing big waves with a watch.,He is in a surfing tournament.,A man surfing on big waves with a watch on.,A man surfing big waves with a watch.,True,[],0.9939035773277283,0.9953362345695496,0.9939035773277283,1,0.9988011121749878,[],"[{""group"":""space"",""original"":{""on"":2},""candidate"":{},""field"":""premise""}]",,,0.07499999999999996,0.8604651162790697,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.10729531,,,,,neutral,0.9989433884620667,0.0006025013863109052,0.9989433884620667,0.0004542045935522765,neutral,0.9988011121749878,True,True,STABLE_GOLD,-0.00014227628707885742,False,False,False,207574
303,303:hypothesis:fra_Latn,hypothesis,fra_Latn,entailment,People at a concert wave their hands in the air as they watch the singer and guitarist perform.,People enjoying music at a concert.,People at a concert wave their hands in the air as they watch the singer and guitarist perform.,People enjoy music at a concert.,People enjoying music at a concert.,People enjoy music at a concert.,True,[],0.9971528053283691,0.9966208934783936,0.9966208934783936,0,0.9597503542900085,[],[],,,0.04477611940298509,0.9142857142857143,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.04362875,,,,,entailment,0.9828024506568909,0.9828024506568909,0.01667528599500656,0.0005223316256888211,entailment,0.9597503542900085,True,True,STABLE_GOLD,-0.023052096366882324,False,False,False,208906
303,303:premise:fra_Latn,premise,fra_Latn,entailment,People at a concert wave their hands in the air as they watch the singer and guitarist perform.,People enjoying music at a concert.,"At a concert, people wave their hands in the air watching the singer and guitarist play.",People enjoying music at a concert.,People at a concert wave their hands in the air as they watch the singer and guitarist perform.,"At a concert, people wave their hands in the air watching the singer and guitarist play.",True,[],0.9975568056106567,0.9963511228561401,0.9963511228561401,0,0.9828837513923645,[],[],,,0.1912568306010929,0.9263157894736842,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.02076513,,,,,entailment,0.9828024506568909,0.9828024506568909,0.01667528599500656,0.0005223316256888211,entailment,0.9828837513923645,True,True,STABLE_GOLD,8.130073547363281e-05,False,False,False,208906
304,304:hypothesis:fra_Latn,hypothesis,fra_Latn,entailment,A kid is riding on a skateboard.,A kid is riding a skateboard,A kid is riding on a skateboard.,There's a kid on a skateboard.,A kid is riding a skateboard,There's a kid on a skateboard.,True,[],0.9978078007698059,0.996067225933075,0.996067225933075,0,0.9982497096061707,[],"[{""group"":""space"",""original"":{},""candidate"":{""on"":1},""field"":""hypothesis""}]",,,0.31034482758620685,1.0714285714285714,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.10568306,,,,,entailment,0.9976319074630737,0.9976319074630737,0.0019197918009012938,0.00044820556649938226,entailment,0.9982497096061707,True,True,STABLE_GOLD,0.0006178021430969238,False,False,False,209139
304,304:premise:fra_Latn,premise,fra_Latn,entailment,A kid is riding on a skateboard.,A kid is riding a skateboard,There's a kid on a skateboard.,A kid is riding a skateboard,A kid is riding on a skateboard.,There's a kid on a skateboard.,True,[],0.9982497096061707,0.9962587356567383,0.9962587356567383,0,0.996067225933075,[],[],,,0.29032258064516125,0.9375,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.00767404,,,,,entailment,0.9976319074630737,0.9976319074630737,0.0019197918009012938,0.00044820556649938226,entailment,0.996067225933075,True,True,STABLE_GOLD,-0.0015646815299987793,False,False,False,209139
305,305:hypothesis:fra_Latn,hypothesis,fra_Latn,entailment,"A man sits back on an elegant sofa, sticking his feet up on the coffee table.",The man is sitting down.,"A man sits back on an elegant sofa, sticking his feet up on the coffee table.",The man is sitting.,The man is sitting down.,The man is sitting.,True,[],0.9975852966308594,0.9850671291351318,0.9850671291351318,0,0.9963939785957336,[],[],,,0.11627906976744184,0.7916666666666666,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.01853889,,,,,entailment,0.9918839931488037,0.9918839931488037,0.005139670800417662,0.0029763272032141685,entailment,0.9963939785957336,True,True,STABLE_GOLD,0.004509985446929932,False,False,False,209684
305,305:premise:fra_Latn,premise,fra_Latn,entailment,"A man sits back on an elegant sofa, sticking his feet up on the coffee table.",The man is sitting down.,A man sits on an elegant sofa and sets his feet on the coffee table.,The man is sitting down.,"A man sits back on an elegant sofa, sticking his feet up on the coffee table.",A man sits on an elegant sofa and sets his feet on the coffee table.,False,"[""semantic_drift""]",0.9956568479537964,0.23492318391799927,0.23492318391799927,0,0.9922260046005249,[],[],,,0.1448275862068965,0.8831168831168831,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.77285081,,,,,entailment,0.9918839931488037,0.9918839931488037,0.005139670800417662,0.0029763272032141685,entailment,0.9922260046005249,True,True,STABLE_GOLD,0.0003420114517211914,False,False,False,209684
306,306:hypothesis:fra_Latn,hypothesis,fra_Latn,neutral,Eldery couple wearing hats looking at tickets on the street.,the people were on concrete,Eldery couple wearing hats looking at tickets on the street.,People were on the concrete.,the people were on concrete,People were on the concrete.,False,"[""label_flip""]",0.9959610104560852,0.9959143996238708,0.9959143996238708,0,0.318083792924881,[],[],,,0.1636363636363637,1.037037037037037,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.68600181,,,,,neutral,0.9433273077011108,0.03742947056889534,0.9433273077011108,0.019243204966187477,entailment,0.318083792924881,True,False,TRUE_FLIP,-0.6252435147762299,False,True,False,209775
306,306:premise:fra_Latn,premise,fra_Latn,neutral,Eldery couple wearing hats looking at tickets on the street.,the people were on concrete,An elderly couple wearing hats is looking at the tickets on the street.,the people were on concrete,Eldery couple wearing hats looking at tickets on the street.,An elderly couple wearing hats is looking at the tickets on the street.,True,[],0.9959250688552856,0.996301531791687,0.9959250688552856,1,0.9495683908462524,[],[],,,0.08396946564885499,1.1833333333333333,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.05450654,,,,,neutral,0.9433273077011108,0.03742947056889534,0.9433273077011108,0.019243204966187477,neutral,0.9495683908462524,True,True,STABLE_GOLD,0.0062410831451416016,False,False,False,209775
307,307:hypothesis:fra_Latn,hypothesis,fra_Latn,entailment,Two women in military uniform are standing with other soldiers in formation.,Two women in military uniform are standing with others in formation,Two women in military uniform are standing with other soldiers in formation.,Two women in military uniform stand with others in training.,Two women in military uniform are standing with others in formation,Two women in military uniform stand with others in training.,False,"[""semantic_drift""]",0.7830868363380432,0.7258549332618713,0.7258549332618713,0,0.8016545176506042,[],[],,,0.13385826771653542,0.8955223880597015,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.47249055,,,,,entailment,0.9833884239196777,0.9833884239196777,0.01512786652892828,0.0014837919734418392,entailment,0.8016545176506042,True,True,STABLE_GOLD,-0.1817339062690735,True,True,False,211350
307,307:premise:fra_Latn,premise,fra_Latn,entailment,Two women in military uniform are standing with other soldiers in formation.,Two women in military uniform are standing with others in formation,Two women in military uniforms stand with other soldiers in training.,Two women in military uniform are standing with others in formation,Two women in military uniform are standing with other soldiers in formation.,Two women in military uniforms stand with other soldiers in training.,False,"[""semantic_drift"",""low_nli_confidence""]",0.2913035452365875,0.7413352727890015,0.2913035452365875,0,0.7188165187835693,[],[],,,0.11724137931034484,0.9078947368421053,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.98987994,,,,,entailment,0.9833884239196777,0.9833884239196777,0.01512786652892828,0.0014837919734418392,entailment,0.7188165187835693,True,True,STABLE_GOLD,-0.2645719051361084,True,True,False,211350
308,308:hypothesis:fra_Latn,hypothesis,fra_Latn,neutral,A boat floating on blue water.,The boat is about to be taken out on the water.,A boat floating on blue water.,The boat is about to be put back into the water.,The boat is about to be taken out on the water.,The boat is about to be put back into the water.,False,"[""semantic_drift"",""label_flip""]",0.31591495871543884,0.9856770038604736,0.31591495871543884,2,0.09339170902967453,[],"[{""group"":""space"",""original"":{""on"":1},""candidate"":{},""field"":""hypothesis""}]",,,0.17894736842105263,1.0212765957446808,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,1.69069333,,,,,neutral,0.9778068661689758,0.0029285510536283255,0.9778068661689758,0.019264573231339455,contradiction,0.09339170902967453,True,False,TRUE_FLIP,-0.8844151571393013,False,True,False,211927
308,308:premise:fra_Latn,premise,fra_Latn,neutral,A boat floating on blue water.,The boat is about to be taken out on the water.,A boat floating on blue water.,The boat is about to be taken out on the water.,A boat floating on blue water.,A boat floating on blue water.,False,"[""trivial_copy""]",0.9967965483665466,0.9967965483665466,0.9967965483665466,1,0.9778068661689758,[],[],,,0.0,1.0,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.02539659,,,,,neutral,0.9778068661689758,0.0029285510536283255,0.9778068661689758,0.019264573231339455,neutral,0.9778068661689758,True,True,STABLE_GOLD,0.0,False,False,False,211927
309,309:hypothesis:fra_Latn,hypothesis,fra_Latn,entailment,Two girls play in the shower with their clothes on.,Two girls have their clothes on in the shower.,Two girls play in the shower with their clothes on.,Two girls are wearing their clothes in the shower.,Two girls have their clothes on in the shower.,Two girls are wearing their clothes in the shower.,True,[],0.997643768787384,0.9982812404632568,0.997643768787384,0,0.9948635697364807,[],"[{""group"":""space"",""original"":{""on"":1,""in"":1},""candidate"":{""in"":1},""field"":""hypothesis""}]",,,0.14583333333333337,1.0869565217391304,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.10749266,,,,,entailment,0.9962660670280457,0.9962660670280457,0.0031402790918946266,0.0005937492824159563,entailment,0.9948635697364807,True,True,STABLE_GOLD,-0.0014024972915649414,False,False,False,213001
309,309:premise:fra_Latn,premise,fra_Latn,entailment,Two girls play in the shower with their clothes on.,Two girls have their clothes on in the shower.,Two girls playing in the shower with their clothes on.,Two girls have their clothes on in the shower.,Two girls play in the shower with their clothes on.,Two girls playing in the shower with their clothes on.,False,"[""trivial_copy""]",0.9965793490409851,0.996957540512085,0.9965793490409851,0,0.9964026212692261,[],[],,,0.02857142857142858,1.0588235294117647,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.00701803,,,,,entailment,0.9962660670280457,0.9962660670280457,0.0031402790918946266,0.0005937492824159563,entailment,0.9964026212692261,True,True,STABLE_GOLD,0.00013655424118041992,False,False,False,213001
310,310:hypothesis:fra_Latn,hypothesis,fra_Latn,entailment,A large duck in flight over a rocky stream.,A duck is flying over water.,A large duck in flight over a rocky stream.,A duck flies over the water.,A duck is flying over water.,A duck flies over the water.,True,[],0.997767448425293,0.9975526928901672,0.9975526928901672,0,0.9965657591819763,[],[],,,0.2142857142857143,1.0,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.00588155,,,,,entailment,0.9973948001861572,0.9973948001861572,0.002152077853679657,0.00045310836867429316,entailment,0.9965657591819763,True,True,STABLE_GOLD,-0.0008290410041809082,False,False,False,213279
310,310:premise:fra_Latn,premise,fra_Latn,entailment,A large duck in flight over a rocky stream.,A duck is flying over water.,A big duck flying on a rocky creek.,A duck is flying over water.,A large duck in flight over a rocky stream.,A big duck flying on a rocky creek.,True,[],0.9652286171913147,0.9964841604232788,0.9652286171913147,0,0.9950607419013977,[],"[{""group"":""space"",""original"":{""in"":1,""over"":1},""candidate"":{""on"":1},""field"":""premise""}]",,,0.33333333333333337,0.813953488372093,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.13971064,,,,,entailment,0.9973948001861572,0.9973948001861572,0.002152077853679657,0.00045310836867429316,entailment,0.9950607419013977,True,True,STABLE_GOLD,-0.0023340582847595215,False,False,False,213279
311,311:hypothesis:fra_Latn,hypothesis,fra_Latn,neutral,A little boy in a cowboy hat eating something.,The boy is eating his birthday cake with the other party guests.,A little boy in a cowboy hat eating something.,The boy is eating his birthday cake with the other guests.,The boy is eating his birthday cake with the other party guests.,The boy is eating his birthday cake with the other guests.,False,"[""semantic_drift""]",0.9941698312759399,0.24644888937473297,0.24644888937473297,1,0.9988214373588562,[],[],,,0.049180327868852514,0.90625,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.75472967,,,,,neutral,0.9986898303031921,0.00024622827186249197,0.9986898303031921,0.0010640241671353579,neutral,0.9988214373588562,True,True,STABLE_GOLD,0.0001316070556640625,False,False,False,213566
311,311:premise:fra_Latn,premise,fra_Latn,neutral,A little boy in a cowboy hat eating something.,The boy is eating his birthday cake with the other party guests.,A little boy in a cowboy hat eating something.,The boy is eating his birthday cake with the other party guests.,A little boy in a cowboy hat eating something.,A little boy in a cowboy hat eating something.,False,"[""trivial_copy""]",0.9947965741157532,0.9947965741157532,0.9947965741157532,1,0.9986898303031921,[],[],,,0.0,1.0,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.0065136,,,,,neutral,0.9986898303031921,0.00024622827186249197,0.9986898303031921,0.0010640241671353579,neutral,0.9986898303031921,True,True,STABLE_GOLD,0.0,False,False,False,213566
312,312:hypothesis:fra_Latn,hypothesis,fra_Latn,contradiction,A man sitting on the back of a truck underneath an umbrella.,a mouse eating chees,A man sitting on the back of a truck underneath an umbrella.,a mouse eating cheese,a mouse eating chees,a mouse eating cheese,False,"[""trivial_copy""]",0.9937677383422852,0.98696368932724,0.98696368932724,2,0.9993996620178223,[],[],,,0.024390243902439046,1.05,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.01363665,,,,,contradiction,0.9993904829025269,0.00010321159788873047,0.000506349781062454,0.9993904829025269,contradiction,0.9993996620178223,True,True,STABLE_GOLD,9.179115295410156e-06,False,False,False,214226
312,312:premise:fra_Latn,premise,fra_Latn,contradiction,A man sitting on the back of a truck underneath an umbrella.,a mouse eating chees,A man sitting in the back of a truck under an umbrella.,a mouse eating chees,A man sitting on the back of a truck underneath an umbrella.,A man sitting in the back of a truck under an umbrella.,True,[],0.9957383871078491,0.9915447235107422,0.9915447235107422,2,0.9993630051612854,[],"[{""group"":""space"",""original"":{""on"":1},""candidate"":{""under"":1,""in"":1},""field"":""premise""}]",,,0.060869565217391286,0.9166666666666666,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.10909227,,,,,contradiction,0.9993904829025269,0.00010321159788873047,0.000506349781062454,0.9993904829025269,contradiction,0.9993630051612854,True,True,STABLE_GOLD,-2.7477741241455078e-05,False,False,False,214226
