source_index,candidate_id,augmented_field,pivot_lang,gold_label,original_premise,original_hypothesis,augmented_premise,augmented_hypothesis,original_sentence,back_translated_sentence,accepted,reasons,semantic_forward_entailment,semantic_backward_entailment,semantic_min,nli_predicted_label,nli_gold_probability,hard_cue_changes,soft_cue_changes,number_cues_before,number_cues_after,change_ratio,length_ratio,source_to_pivot_over_limit,source_to_pivot_truncated,pivot_to_source_over_limit,pivot_to_source_truncated,was_truncated,translation_model,translation_model_revision,verifier_model,verifier_model_revision,risk_score,human_semantic_equivalent,human_label_preserved,human_useful_augmentation,human_notes
649,649:premise:fra_Latn,premise,fra_Latn,neutral,"In a tilted picture, two boys in a poor country run towards a doorway.",Two boys wearing blue run toward a doorway in a picture.,"In a slanted image, two young men from a poor country run to a door.",Two boys wearing blue run toward a doorway in a picture.,"In a tilted picture, two boys in a poor country run towards a doorway.","In a slanted image, two young men from a poor country run to a door.",True,[],0.9964704513549805,0.996085524559021,0.996085524559021,1,0.9991670846939087,[],"[{""group"":""space"",""original"":{""in"":2},""candidate"":{""in"":1},""field"":""premise""}]",,,0.26086956521739135,0.9714285714285714,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.10474739,,,,
276,276:hypothesis:fra_Latn,hypothesis,fra_Latn,entailment,group of people by the ocean holding a net,A group of people are near the ocean.,group of people by the ocean holding a net,There's a group of people near the ocean.,A group of people are near the ocean.,There's a group of people near the ocean.,True,[],0.9980562925338745,0.9973012804985046,0.9973012804985046,0,0.9972701668739319,[],[],,,0.15384615384615385,1.1081081081081081,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.00542855,,,,
389,389:hypothesis:fra_Latn,hypothesis,fra_Latn,contradiction,A man standing by a building corner and reading a newspaper.,A man is standing by a building corner and reading a book.,A man standing by a building corner and reading a newspaper.,A man is standing near a corner of a building and reading a book.,A man is standing by a building corner and reading a book.,A man is standing near a corner of a building and reading a book.,True,[],0.9973618388175964,0.9976231455802917,0.9973618388175964,2,0.9938440322875977,[],"[{""group"":""space"",""original"":{},""candidate"":{""near"":1},""field"":""hypothesis""}]",,,0.2032520325203252,1.1206896551724137,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.10879413,,,,
65,65:premise:fra_Latn,premise,fra_Latn,neutral,Two boys in yellow shirts walk in a field.,The boys are wearing soccer jerseys.,Two boys in yellow shirts are walking in a field.,The boys are wearing soccer jerseys.,Two boys in yellow shirts walk in a field.,Two boys in yellow shirts are walking in a field.,True,[],0.9967964291572571,0.9971467852592468,0.9967964291572571,1,0.990346372127533,[],[],,,0.07692307692307687,1.1666666666666667,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.0128572,,,,
286,286:premise:fra_Latn,premise,fra_Latn,entailment,A group of children wearing colorful hats are smiling at the camera.,Some children are getting their picture taken.,A group of kids wearing colorful hats smiles at the camera.,Some children are getting their picture taken.,A group of children wearing colorful hats are smiling at the camera.,A group of kids wearing colorful hats smiles at the camera.,True,[],0.9976721405982971,0.9966172575950623,0.9966172575950623,0,0.9920280575752258,[],[],,,0.13385826771653542,0.8676470588235294,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.01135468,,,,
782,782:premise:fra_Latn,premise,fra_Latn,entailment,The local street is busy with a food market and bus transportation.,There is a bus that brings you to the local street fair that sells food.,The local street is occupied by a food market and bus transport.,There is a bus that brings you to the local street fair that sells food.,The local street is busy with a food market and bus transportation.,The local street is occupied by a food market and bus transport.,True,[],0.9965268969535828,0.9954406023025513,0.9954406023025513,0,0.9714363217353821,[],[],,,0.16030534351145043,0.9552238805970149,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.03312308,,,,
376,376:hypothesis:fra_Latn,hypothesis,fra_Latn,entailment,A greyhound running on a track.,Dog running.,A greyhound running on a track.,The dog is running.,Dog running.,The dog is running.,True,[],0.994828999042511,0.9955549836158752,0.994828999042511,0,0.9941178560256958,[],[],,,0.22580645161290325,1.5833333333333333,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.01105314,,,,
473,473:premise:fra_Latn,premise,fra_Latn,neutral,Workers enjoy coffee and treats at conference table.,the workers are underpaid,Workers enjoy coffee and sweets at the conference table.,the workers are underpaid,Workers enjoy coffee and treats at conference table.,Workers enjoy coffee and sweets at the conference table.,True,[],0.9930301308631897,0.9958528280258179,0.9930301308631897,1,0.9988853335380554,[],[],,,0.09259259259259256,1.0769230769230769,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.00808454,,,,
324,324:hypothesis:fra_Latn,hypothesis,fra_Latn,entailment,A girl in a baseball uniform getting ready to throw the ball at a game.,The girl prepares to throw the ball.,A girl in a baseball uniform getting ready to throw the ball at a game.,The girl's getting ready to throw the ball.,The girl prepares to throw the ball.,The girl's getting ready to throw the ball.,True,[],0.9971081614494324,0.9977127313613892,0.9971081614494324,0,0.9959378242492676,[],[],,,0.21518987341772156,1.1944444444444444,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.00695401,,,,
78,78:hypothesis:fra_Latn,hypothesis,fra_Latn,neutral,A man looks across a city street at night.,A man looks for criminal activity in the dark streets.,A man looks across a city street at night.,A man is looking for criminal activity in the dark streets.,A man looks for criminal activity in the dark streets.,A man is looking for criminal activity in the dark streets.,True,[],0.9943838119506836,0.996107280254364,0.9943838119506836,1,0.9987524747848511,[],[],,,0.06194690265486724,1.0925925925925926,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.00686371,,,,
267,267:premise:fra_Latn,premise,fra_Latn,contradiction,Two white dogs play together on a slightly snowy patch of green grass.,dog chasing man on snow,Two white dogs playing together on a slightly snowy field of green grass.,dog chasing man on snow,Two white dogs play together on a slightly snowy patch of green grass.,Two white dogs playing together on a slightly snowy field of green grass.,True,[],0.9838962554931641,0.9901366233825684,0.9838962554931641,2,0.9984151124954224,[],[],,,0.09090909090909094,1.042857142857143,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.01768863,,,,
668,668:hypothesis:fra_Latn,hypothesis,fra_Latn,contradiction,"Three dogs run on beach, two playing with unknown object.",Three dogs are swimming in the ocean.,"Three dogs run on beach, two playing with unknown object.",Three dogs swimming in the ocean.,Three dogs are swimming in the ocean.,Three dogs swimming in the ocean.,True,[],0.9962044358253479,0.9960162043571472,0.9960162043571472,2,0.9994882345199585,[],[],,,0.05714285714285716,0.8918918918918919,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.00449556,,,,
374,374:premise:fra_Latn,premise,fra_Latn,contradiction,A skateboarder flies through the air over the staircase of a sleek contemporary building.,lion sleeps,A skateboarder flies through the air on the stairs of an elegant modern building.,lion sleeps,A skateboarder flies through the air over the staircase of a sleek contemporary building.,A skateboarder flies through the air on the stairs of an elegant modern building.,True,[],0.993911862373352,0.9942232966423035,0.993911862373352,2,0.9991938471794128,[],"[{""group"":""space"",""original"":{""through"":1,""over"":1},""candidate"":{""on"":1,""through"":1},""field"":""premise""}]",,,0.16470588235294115,0.9101123595505618,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.10689429,,,,
270,270:hypothesis:fra_Latn,hypothesis,fra_Latn,neutral,A girl with a purple shirt with a heart on it is making an electrical switch.,A student is working in her technology education class.,A girl with a purple shirt with a heart on it is making an electrical switch.,A student works in her tech education class.,A student is working in her technology education class.,A student works in her tech education class.,True,[],0.9975606203079224,0.995122492313385,0.995122492313385,1,0.9879975318908691,[],[],,,0.13131313131313127,0.8,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.01687998,,,,
583,583:hypothesis:fra_Latn,hypothesis,fra_Latn,contradiction,An elderly man with a beard in a dark suit is walking through a rainy city.,A young man is dancing in the streets on a sunny day.,An elderly man with a beard in a dark suit is walking through a rainy city.,A young man dances in the streets on a sunny day.,A young man is dancing in the streets on a sunny day.,A young man dances in the streets on a sunny day.,True,[],0.9974339604377747,0.9967767596244812,0.9967767596244812,2,0.9995830655097961,[],[],,,0.07843137254901966,0.9245283018867925,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.00364017,,,,
470,470:premise:fra_Latn,premise,fra_Latn,contradiction,"Two older women smiling and standing in front of large trees, one woman is fixing her hair.",The women are skateboarding down a busy street.,"Two older women smiling and standing in front of big trees, one woman fixing her hair.",The women are skateboarding down a busy street.,"Two older women smiling and standing in front of large trees, one woman is fixing her hair.","Two older women smiling and standing in front of big trees, one woman fixing her hair.",True,[],0.9967414736747742,0.9944047927856445,0.9944047927856445,2,0.9992720484733582,[],[],,,0.05084745762711862,0.945054945054945,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.00632316,,,,
540,540:hypothesis:fra_Latn,hypothesis,fra_Latn,contradiction,Small child in green shorts and green shirt squatting and looking at something.,The child is standing up.,Small child in green shorts and green shirt squatting and looking at something.,The child is standing.,The child is standing up.,The child is standing.,True,[],0.9973631501197815,0.9922979474067688,0.9922979474067688,2,0.9992278814315796,[],[],,,0.06382978723404253,0.88,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.00847417,,,,
181,181:premise:fra_Latn,premise,fra_Latn,entailment,A dog taking a poop in the street.,A dog is pooping.,A dog that's doing shit on the street.,A dog is pooping.,A dog taking a poop in the street.,A dog that's doing shit on the street.,True,[],0.9963812828063965,0.9952267408370972,0.9952267408370972,0,0.9904897212982178,[],"[{""group"":""space"",""original"":{""in"":1},""candidate"":{""on"":1},""field"":""premise""}]",,,0.25,1.1176470588235294,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.11428354,,,,
322,322:premise:fra_Latn,premise,fra_Latn,neutral,A boy is flying in midair while snowboarding in a hilly and wooded area.,the boy is competing in a snowboard competition,"A boy is flying outdoors snowboarding in a mountainous, forested area.",the boy is competing in a snowboard competition,A boy is flying in midair while snowboarding in a hilly and wooded area.,"A boy is flying outdoors snowboarding in a mountainous, forested area.",True,[],0.9910632371902466,0.976550281047821,0.976550281047821,1,0.952399730682373,[],"[{""group"":""space"",""original"":{""in"":2},""candidate"":{""in"":1},""field"":""premise""}]",,,0.323943661971831,0.9722222222222222,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.17104999,,,,
